ID,日付,昨年実績,日割予算,売上実績,取置,新規獲得顧客,客数
57,2008-05-07,496500,350000,292000,0,0,8
57,2008-05-08,186400,350000,612200,0,3,8
57,2008-05-09,273000,350000,221000,0,2,4
57,2008-05-10,86000,450000,204200,0,0,2
57,2008-05-11,527000,450000,365800,119000,1,7
57,2008-05-12,692000,350000,237000,0,1,6
57,2008-05-13,179800,350000,228000,0,1,4
57,2008-05-14,228000,350000,344500,0,0,5
57,2008-05-15,350000,350000,112900,17000,0,4
57,2008-05-16,353800,350000,91200,0,0,3
57,2008-05-17,265000,400000,539500,0,3,10
57,2008-05-18,292500,400000,480000,0,2,9
57,2008-05-19,491000,350000,218500,0,1,7
57,2008-05-20,423700,350000,82700,29000,0,5
57,2008-05-21,557000,350000,312800,39000,2,8
57,2008-05-22,542200,350000,251000,0,0,6
57,2008-05-23,211200,350000,468858,0,3,7
57,2008-05-24,544100,450000,235000,0,1,8
57,2008-05-25,483000,450000,587967,0,1,9
57,2008-05-26,213000,350000,378700,118000,2,7
57,2008-05-27,148000,350000,214000,0,0,5
57,2008-05-28,172000,350000,332000,0,1,7
57,2008-05-29,102000,350000,393950,96000,3,8
57,2008-05-30,138000,350000,447500,74000,2,8
57,2008-05-31,394480,400000,357400,0,3,7
83,2008-05-01,,,0,0,0,0
#N/A,2008-05-02,,,0,0,0,0
#N/A,2008-05-03,,,0,0,0,0
#N/A,2008-05-04,,,0,0,0,0
#N/A,2008-05-05,,,0,0,0,0
#N/A,2008-05-06,,,0,0,0,0
#N/A,2008-05-07,,,0,0,0,0
#N/A,2008-05-08,,,0,0,0,0
#N/A,2008-05-09,,,0,0,0,0
#N/A,2008-05-10,,,0,0,0,0
#N/A,2008-05-11,,,0,0,0,0
#N/A,2008-05-12,,,0,0,0,0
#N/A,2008-05-13,,,0,0,0,0
#N/A,2008-05-14,,,0,0,0,0
#N/A,2008-05-15,,,0,0,0,0
#N/A,2008-05-16,,,0,0,0,0
#N/A,2008-05-17,,,0,0,0,0
#N/A,2008-05-18,,,0,0,0,0
#N/A,2008-05-19,,,0,0,0,0
#N/A,2008-05-20,,,0,0,0,0
#N/A,2008-05-21,,,0,0,0,0
#N/A,2008-05-22,,,0,0,0,0
#N/A,2008-05-23,,,0,0,0,0
#N/A,2008-05-24,,,0,0,0,0
#N/A,2008-05-25,,,0,0,0,0
#N/A,2008-05-26,,,0,0,0,0
#N/A,2008-05-27,,,0,0,0,0
#N/A,2008-05-28,,,0,0,0,0
#N/A,2008-05-29,,,0,0,0,0
#N/A,2008-05-30,,,0,0,0,0
#N/A,2008-05-31,,200000,268000,0,0,6
63,2008-05-01,309000,250000,239000,0,3,4
63,2008-05-02,208500,250000,191000,0,1,2
63,2008-05-03,283000,400000,147600,0,0,1
63,2008-05-04,785000,400000,623000,0,1,9
63,2008-05-05,334000,400000,211000,0,2,3
63,2008-05-06,389000,350000,199800,0,2,6
63,2008-05-07,361000,250000,441000,0,0,1
63,2008-05-08,182500,250000,124700,0,0,2
63,2008-05-09,740900,250000,315500,0,1,3
63,2008-05-10,121000,300000,105100,0,0,2
63,2008-05-11,155500,300000,256000,0,0,4
63,2008-05-12,65500,250000,180000,0,2,2
63,2008-05-13,242800,250000,240600,0,1,3
63,2008-05-14,346000,250000,62200,0,0,1
63,2008-05-15,163500,250000,676500,0,4,6
63,2008-05-16,303000,250000,348500,0,0,2
63,2008-05-17,230500,300000,326000,0,2,4
63,2008-05-18,147000,300000,290000,0,2,3
63,2008-05-19,76000,200000,238000,0,2,3
63,2008-05-20,421500,200000,108000,0,1,2
63,2008-05-21,93000,200000,190500,0,1,2
63,2008-05-22,28500,200000,472000,0,0,5
63,2008-05-23,129000,200000,311000,0,1,4
63,2008-05-24,333500,250000,239000,0,0,3
63,2008-05-25,112000,250000,220000,0,0,3
63,2008-05-26,43700,200000,105100,0,0,2
63,2008-05-27,59000,200000,186500,0,0,2
63,2008-05-28,62000,200000,216500,0,1,2
63,2008-05-29,87000,200000,84000,0,0,1
63,2008-05-30,153000,200000,155100,0,2,2
63,2008-05-31,264900,250000,546200,0,2,7
64,2008-05-01,147200,170000,173500,19000,6,7
64,2008-05-02,298000,150000,201300,0,8,10
64,2008-05-03,157000,300000,381700,46000,12,18
64,2008-05-04,301500,250000,239000,22000,4,12
64,2008-05-05,382000,150000,328000,0,8,12
64,2008-05-06,45000,120000,219400,44000,10,11
64,2008-05-07,166200,120000,124500,45000,2,6
64,2008-05-08,227000,120000,163500,69000,2,7
64,2008-05-09,157500,120000,115000,19000,3,5
64,2008-05-10,10400,300000,135000,45000,3,4
64,2008-05-11,159000,250000,272000,248000,11,14
64,2008-05-12,204500,120000,73000,22000,3,3
64,2008-05-13,177200,120000,77500,70000,0,4
64,2008-05-14,38000,120000,107500,99000,2,4
64,2008-05-15,74000,120000,106000,0,1,2
64,2008-05-16,166000,120000,195000,86400,4,7
64,2008-05-17,149500,300000,369700,41000,8,16
64,2008-05-18,192500,250000,400700,44000,10,16
64,2008-05-19,346000,120000,126200,27000,3,6
64,2008-05-20,119700,120000,165000,49000,5,7
64,2008-05-21,35000,120000,206100,88000,5,10
64,2008-05-22,212000,120000,195600,34000,2,10
64,2008-05-23,139500,120000,75300,66000,2,3
64,2008-05-24,94500,120000,300100,21000,6,11
64,2008-05-25,149500,300000,132200,50000,3,6
64,2008-05-26,417100,250000,170500,22000,3,9
64,2008-05-27,240000,120000,120500,76000,3,5
64,2008-05-28,80500,120000,131000,0,4,5
64,2008-05-29,81000,120000,118000,651000,3,5
64,2008-05-30,41000,120000,154200,82000,0,9
64,2008-05-31,91700,150000,185600,88000,5,8
53,2008-05-01,450000,400000,289700,13000,0,11
53,2008-05-02,524500,450000,309000,0,2,9
53,2008-05-03,1132200,800000,791000,211000,0,25
53,2008-05-04,945600,800000,378500,145000,0,13
53,2008-05-05,829200,700000,810600,0,2,15
53,2008-05-06,576500,600000,305000,0,0,8
53,2008-05-07,298000,350000,160500,114000,3,6
53,2008-05-08,473500,450000,198500,0,0,7
53,2008-05-09,502400,450000,224800,0,0,4
53,2008-05-10,482800,600000,455200,16000,1,9
53,2008-05-11,393000,550000,552000,0,2,17
53,2008-05-12,473600,400000,251600,0,1,4
53,2008-05-13,448440,450000,249000,0,1,7
53,2008-05-14,369000,450000,464400,0,1,8
53,2008-05-15,651000,450000,450000,0,1,7
53,2008-05-16,372800,450000,304800,17000,0,6
53,2008-05-17,775200,650000,504000,273000,0,6
53,2008-05-18,363500,500000,685000,50000,2,13
53,2008-05-19,505500,400000,261000,225000,0,8
53,2008-05-20,537300,500000,71700,134000,1,6
53,2008-05-21,563900,500000,264000,58000,2,6
53,2008-05-22,303500,500000,243200,0,1,9
53,2008-05-23,536300,550000,786600,80000,0,5
53,2008-05-24,851300,750000,543000,0,0,16
53,2008-05-25,1342800,650000,462800,0,0,9
53,2008-05-26,405000,300000,337000,0,0,7
53,2008-05-27,414500,350000,341000,68000,0,15
53,2008-05-28,567600,350000,374000,18000,1,14
53,2008-05-29,346900,350000,100000,55000,0,4
53,2008-05-30,286500,350000,307200,0,1,11
53,2008-05-31,464000,450000,598800,57000,0,14
54,2008-05-01,347000,350000,925800,242000,3,14
54,2008-05-02,719000,400000,146500,42000,0,5
54,2008-05-03,535500,650000,514000,92000,0,14
54,2008-05-04,745500,650000,735800,0,1,16
54,2008-05-05,502000,600000,489500,148000,1,10
54,2008-05-06,366000,700000,661100,46000,0,15
54,2008-05-07,375400,350000,275000,0,0,5
54,2008-05-08,413000,350000,306000,0,0,12
54,2008-05-09,381400,350000,402800,43000,1,13
54,2008-05-10,895000,750000,598000,0,1,9
54,2008-05-11,676000,700000,435300,0,0,8
54,2008-05-12,260000,300000,386000,0,0,9
54,2008-05-13,237750,300000,159000,0,0,6
54,2008-05-14,551000,350000,365600,71000,2,15
54,2008-05-15,142200,300000,199000,0,1,6
54,2008-05-16,107000,300000,250500,134000,1,5
54,2008-05-17,414200,700000,283800,0,1,12
54,2008-05-18,694200,800000,377600,155000,0,11
54,2008-05-19,277000,250000,268800,39000,0,7
54,2008-05-20,463200,250000,177000,54000,1,5
54,2008-05-21,207500,300000,122000,0,0,5
54,2008-05-22,373200,250000,149500,0,1,5
54,2008-05-23,460400,350000,351000,89000,0,9
54,2008-05-24,870400,850000,503500,64000,0,14
54,2008-05-25,747200,750000,642000,0,1,14
54,2008-05-26,204200,300000,149000,0,0,6
54,2008-05-27,160000,300000,111000,0,1,4
54,2008-05-28,540000,350000,564600,0,1,9
54,2008-05-29,439400,300000,462600,0,0,10
54,2008-05-30,226800,300000,203000,37000,0,7
54,2008-05-31,283000,550000,566400,112000,4,10
55,2008-05-01,373800,450000,511200,0,1,13
55,2008-05-02,481900,450000,638000,34000,2,13
55,2008-05-03,635700,1200000,604800,0,4,21
55,2008-05-04,1115400,1100000,928800,0,0,19
55,2008-05-05,1082000,800000,1068000,0,2,20
55,2008-05-06,341000,500000,732700,0,1,17
55,2008-05-07,372300,300000,186000,227000,1,10
55,2008-05-08,343400,450000,231000,35000,0,0
55,2008-05-09,628000,450000,207200,0,1,8
55,2008-05-10,888500,850000,757800,0,2,21
55,2008-05-11,764000,850000,593000,55000,3,19
55,2008-05-12,409300,350000,550000,0,1,11
55,2008-05-13,322400,350000,156800,0,0,7
55,2008-05-14,103420,450000,106000,0,0,2
55,2008-05-15,508500,450000,385100,13000,3,11
55,2008-05-16,326100,450000,153500,0,3,8
55,2008-05-17,516400,800000,755000,0,3,21
55,2008-05-18,584700,800000,916400,0,0,14
55,2008-05-19,281000,350000,301000,0,2,8
55,2008-05-20,517300,350000,191400,0,0,12
55,2008-05-21,485200,400000,294800,0,0,9
55,2008-05-22,174400,400000,250000,0,2,10
55,2008-05-23,397340,450000,214200,0,1,10
55,2008-05-24,536800,800000,444200,0,2,16
55,2008-05-25,694000,800000,1207200,0,1,11
55,2008-05-26,261600,350000,713400,0,1,12
55,2008-05-27,413300,350000,100300,0,0,7
55,2008-05-28,321200,350000,508000,0,1,15
55,2008-05-29,216700,350000,768000,0,1,11
55,2008-05-30,465000,350000,590800,0,2,19
55,2008-05-31,517000,650000,665400,118000,3,27
56,2008-05-01,251000,200000,150000,87000,2,5
56,2008-05-02,163000,200000,114000,24000,0,4
56,2008-05-03,399000,500000,343600,0,0,14
56,2008-05-04,502000,500000,428500,24000,0,14
56,2008-05-05,387000,450000,557000,0,4,15
56,2008-05-06,400000,400000,232000,0,0,10
56,2008-05-07,126000,150000,50005,17000,2,3
56,2008-05-08,34000,150000,79000,27000,2,3
56,2008-05-09,300000,200000,202000,147000,2,7
56,2008-05-10,310500,400000,454000,57000,0,10
56,2008-05-11,230500,400000,320000,170000,1,7
56,2008-05-12,207000,200000,177500,0,2,5
56,2008-05-13,103000,200000,282500,0,1,7
56,2008-05-14,56000,200000,172000,0,1,8
56,2008-05-15,128000,200000,330000,0,1,6
56,2008-05-16,117000,200000,174000,0,1,8
56,2008-05-17,267300,400000,384105,0,0,12
56,2008-05-18,253800,400000,318000,0,1,10
56,2008-05-19,455600,200000,306000,0,1,8
56,2008-05-20,336200,200000,175500,26000,0,6
56,2008-05-21,259000,200000,167300,53000,0,5
56,2008-05-22,415000,200000,163400,164000,3,6
56,2008-05-23,271000,200000,140000,0,1,4
56,2008-05-24,253000,400000,462000,32000,3,14
56,2008-05-25,644000,450000,267600,0,1,10
56,2008-05-26,162500,200000,318000,0,2,7
56,2008-05-27,90000,200000,259000,22000,2,6
56,2008-05-28,100000,200000,129000,0,0,5
56,2008-05-29,74000,200000,136000,0,1,7
56,2008-05-30,277000,200000,107800,31000,1,5
56,2008-05-31,272800,300000,337500,0,1,11
67,2008-05-01,29000,50000,8400,0,0,1
67,2008-05-02,61000,50000,86400,0,0,2
67,2008-05-03,187000,100000,147000,0,3,4
67,2008-05-04,30400,80000,48000,0,0,1
67,2008-05-05,142000,60000,42400,0,2,2
67,2008-05-06,14400,80000,2400,0,0,1
67,2008-05-07,50000,80000,70600,0,1,3
67,2008-05-08,19000,80000,11400,0,0,1
67,2008-05-09,1300,60000,288000,0,0,2
67,2008-05-10,65000,100000,36000,0,1,1
67,2008-05-11,107000,60000,83000,0,2,4
67,2008-05-12,23000,50000,9500,0,0,1
67,2008-05-13,36000,0,0,0,0,0
67,2008-05-14,25900,60000,42400,0,0,2
67,2008-05-15,3200,60000,80000,0,0,3
67,2008-05-16,0,50000,3000,0,0,1
67,2008-05-17,16000,100000,68000,0,0,2
67,2008-05-18,39000,400000,173000,0,0,5
67,2008-05-19,26400,300000,633050,0,0,8
67,2008-05-20,43000,60000,15750,0,0,1
67,2008-05-21,2400,60000,19000,0,0,1
67,2008-05-22,293300,60000,30000,0,1,1
67,2008-05-23,119000,60000,12180,0,0,1
67,2008-05-24,11400,100000,12800,0,0,1
67,2008-05-25,84400,60000,44000,0,0,2
67,2008-05-26,155600,60000,12600,0,0,1
67,2008-05-27,43000,0,0,0,0,0
67,2008-05-28,48000,60000,40800,0,1,3
67,2008-05-29,2400,50000,9000,0,0,1
67,2008-05-30,71200,50000,131400,0,0,2
67,2008-05-31,2400,60000,25400,0,0,2
43,2008-05-01,374600,350000,465800,0,0,9
43,2008-05-02,442700,350000,734000,0,1,14
43,2008-05-03,475500,500000,468800,0,0,18
43,2008-05-04,514200,480000,260900,0,0,13
43,2008-05-05,232600,480000,174500,0,0,8
43,2008-05-06,499900,450000,224600,0,0,14
43,2008-05-07,515200,280000,141300,134000,0,6
43,2008-05-08,338000,280000,284900,0,1,6
43,2008-05-09,533000,300000,149100,0,0,9
43,2008-05-10,444400,500000,215800,0,0,4
43,2008-05-11,205400,450000,231100,0,0,8
43,2008-05-12,271000,300000,104600,0,0,7
43,2008-05-13,388200,300000,156800,0,0,9
43,2008-05-14,225000,300000,236000,0,0,7
43,2008-05-15,215200,300000,328200,75000,0,12
43,2008-05-16,134000,300000,328000,0,0,7
43,2008-05-17,350200,500000,235400,0,1,9
43,2008-05-18,533000,450000,410200,136000,1,11
43,2008-05-19,198500,280000,242700,0,0,5
43,2008-05-20,289600,280000,220000,109000,0,11
43,2008-05-21,424200,300000,414500,0,1,10
43,2008-05-22,229000,280000,462300,0,2,8
43,2008-05-23,147500,300000,183300,0,0,7
43,2008-05-24,466400,550000,925800,0,0,0
43,2008-05-25,365200,450000,117400,0,0,9
43,2008-05-26,173000,280000,134400,0,0,8
43,2008-05-27,319200,280000,203000,115000,0,11
43,2008-05-28,413000,280000,264800,0,1,6
43,2008-05-29,339500,280000,104600,0,0,7
43,2008-05-30,121600,280000,252000,0,2,10
43,2008-05-31,300900,290000,172800,25000,0,5
45,2008-05-01,273700,200000,188000,0,1,6
45,2008-05-02,357000,250000,354800,0,1,8
45,2008-05-03,468000,450000,415000,0,1,12
45,2008-05-04,280000,450000,202000,0,0,8
45,2008-05-05,403000,400000,324000,0,0,5
45,2008-05-06,386100,350000,252000,0,0,9
45,2008-05-07,220200,200000,207000,0,0,5
45,2008-05-08,219000,200000,168000,0,0,3
45,2008-05-09,248400,250000,219000,0,0,5
45,2008-05-10,185400,400000,268000,0,0,9
45,2008-05-11,257000,420000,306600,0,0,9
45,2008-05-12,418400,250000,146000,0,0,3
45,2008-05-13,400500,200000,157000,0,0,7
45,2008-05-14,367000,250000,147000,0,1,4
45,2008-05-15,110000,250000,258000,0,0,4
45,2008-05-16,194500,250000,507300,0,0,12
45,2008-05-17,207800,400000,281700,0,0,12
45,2008-05-18,221900,350000,353000,0,0,7
45,2008-05-19,341700,250000,169600,0,0,5
45,2008-05-20,400400,200000,182500,286000,0,5
45,2008-05-21,458000,200000,322000,0,1,6
45,2008-05-22,230600,200000,93200,0,0,5
45,2008-05-23,163200,300000,313700,0,0,7
45,2008-05-24,311000,500000,546200,58000,0,12
45,2008-05-25,214000,550000,508200,0,2,9
45,2008-05-26,357500,250000,163000,0,0,6
45,2008-05-27,450000,250000,157200,0,0,4
45,2008-05-28,233800,230000,184000,0,0,6
45,2008-05-29,244520,250000,145600,0,0,3
45,2008-05-30,348000,300000,300200,0,0,8
45,2008-05-31,540800,500000,508600,0,1,10
52,2008-05-01,728200,270000,219500,0,0,9
52,2008-05-02,536200,310000,159300,0,0,7
52,2008-05-03,337000,660000,628800,0,2,17
52,2008-05-04,170740,630000,333900,0,1,12
52,2008-05-05,259100,520000,286200,0,0,10
52,2008-05-06,142200,420000,396000,0,3,11
52,2008-05-07,130000,220000,263900,0,4,13
52,2008-05-08,357000,240000,60900,0,0,6
52,2008-05-09,468400,250000,290500,0,2,9
52,2008-05-10,331700,510000,342400,0,0,9
52,2008-05-11,303900,450000,283200,0,0,6
52,2008-05-12,105000,220000,189100,0,0,6
52,2008-05-13,151000,220000,300800,0,2,12
52,2008-05-14,327400,240000,150500,0,0,10
52,2008-05-15,211800,330000,152800,0,0,7
52,2008-05-16,142000,250000,136400,0,0,6
52,2008-05-17,207200,370000,558000,0,1,12
52,2008-05-18,308000,350000,255700,0,0,11
52,2008-05-19,201000,100000,215000,0,0,3
52,2008-05-20,156400,100000,427900,0,1,6
52,2008-05-21,247000,120000,123000,0,0,4
52,2008-05-22,100500,120000,229800,0,0,5
52,2008-05-23,2162600,1360000,1741170,0,3,36
52,2008-05-24,693400,1560000,1047925,0,3,30
52,2008-05-25,471800,500000,298800,0,1,12
52,2008-05-26,392700,250000,1001100,0,4,22
52,2008-05-27,172500,180000,72000,0,1,3
52,2008-05-28,350300,180000,128800,0,0,5
52,2008-05-29,102200,120000,364880,0,1,8
52,2008-05-30,570400,120000,184600,0,2,8
52,2008-05-31,269800,330000,211000,0,1,7
48,2008-05-01,720300,700000,209000,222000,0,13
48,2008-05-02,366600,500000,278000,65000,1,9
48,2008-05-03,508700,600000,379800,9000,1,14
48,2008-05-04,457900,550000,550100,0,1,13
48,2008-05-05,332400,500000,400300,101000,2,15
48,2008-05-06,618000,500000,376000,0,1,9
48,2008-05-07,526248,400000,194200,156000,0,9
48,2008-05-08,482600,400000,681500,0,0,10
48,2008-05-09,317200,500000,244800,36000,3,10
48,2008-05-10,809300,1000000,504300,100000,0,16
48,2008-05-11,582200,600000,328600,190000,2,11
48,2008-05-12,162200,300000,375500,33000,0,7
48,2008-05-13,504200,400000,206400,0,0,6
48,2008-05-14,210000,450000,148000,150000,0,5
48,2008-05-15,736600,400000,319300,108000,0,12
48,2008-05-16,745000,500000,605000,258000,2,14
48,2008-05-17,400100,800000,428000,0,0,14
48,2008-05-18,395240,600000,410000,96000,0,8
48,2008-05-19,322000,300000,322500,125000,2,11
48,2008-05-20,440500,350000,208800,165000,0,6
48,2008-05-21,367500,400000,257200,0,2,10
48,2008-05-22,624000,350000,321400,0,0,7
48,2008-05-23,503200,500000,536900,59000,1,11
48,2008-05-24,734200,800000,503200,143000,1,17
48,2008-05-25,460900,600000,424400,0,0,14
48,2008-05-26,233600,300000,428200,90000,0,11
48,2008-05-27,402000,350000,466200,103000,0,11
48,2008-05-28,441300,400000,211800,0,0,8
48,2008-05-29,540200,350000,759500,0,0,20
48,2008-05-30,319800,500000,790300,18000,0,21
48,2008-05-31,737700,600000,887700,92000,2,26
49,2008-05-01,1000900,700000,901800,39000,5,31
49,2008-05-02,800900,700000,536320,220000,1,30
49,2008-05-03,909200,1100000,1008700,197000,0,37
49,2008-05-04,806300,1200000,974600,21000,2,29
49,2008-05-05,515000,1000000,808600,75000,0,25
49,2008-05-06,615500,700000,638300,139000,0,23
49,2008-05-07,601700,700000,665400,0,3,19
49,2008-05-08,412500,700000,579900,156800,0,15
49,2008-05-09,597600,700000,402600,0,0,22
49,2008-05-10,1242600,1100000,1044700,105000,2,30
49,2008-05-11,807700,1000000,923400,34000,3,16
49,2008-05-12,507700,700000,726000,0,0,15
49,2008-05-13,524300,700000,411400,0,1,18
49,2008-05-14,947300,700000,405900,0,0,18
49,2008-05-15,747900,700000,352500,165000,0,15
49,2008-05-16,707800,700000,927200,0,3,19
49,2008-05-17,917900,1000000,814300,0,0,38
49,2008-05-18,1188700,900000,868400,32000,1,43
49,2008-05-19,587600,600000,360840,44000,0,14
49,2008-05-20,501500,600000,1611900,0,1,49
49,2008-05-21,774100,600000,441300,187000,3,29
49,2008-05-22,500000,600000,482800,0,0,18
49,2008-05-23,405300,600000,1121900,0,0,33
49,2008-05-24,902000,1100000,1842300,0,3,50
49,2008-05-25,1137100,1000000,1359700,0,4,41
49,2008-05-26,611800,600000,1340560,0,3,38
49,2008-05-27,928800,600000,701600,115000,2,18
49,2008-05-28,671800,600000,537900,0,2,16
49,2008-05-29,526200,600000,255100,0,0,14
49,2008-05-30,502300,600000,350300,126000,0,22
49,2008-05-31,849600,900000,604660,0,1,30
44,2008-05-01,1003400,800000,811900,33000,0,30
44,2008-05-02,1000700,800000,586000,285000,0,32
44,2008-05-03,1153800,1000000,617400,28000,1,30
44,2008-05-04,561300,1200000,761800,23000,0,36
44,2008-05-05,827400,900000,857700,25000,0,38
44,2008-05-06,841600,800000,817200,80000,0,23
44,2008-05-07,706200,700000,568200,78000,0,24
44,2008-05-08,590600,700000,519400,0,0,18
44,2008-05-09,856300,700000,701200,0,0,23
44,2008-05-10,739900,1000000,706500,0,0,20
44,2008-05-11,800500,800000,967300,0,0,30
44,2008-05-12,736500,600000,645400,0,2,23
44,2008-05-13,621800,600000,576700,0,0,21
44,2008-05-14,808100,750000,513200,84000,0,16
44,2008-05-15,524200,750000,336700,0,0,17
44,2008-05-16,726500,850000,532700,0,1,18
44,2008-05-17,836600,1000000,915000,0,0,35
44,2008-05-18,760200,800000,1027200,29000,1,28
44,2008-05-19,568300,650000,835400,68000,0,22
44,2008-05-20,503200,650000,429500,144000,0,20
44,2008-05-21,591550,750000,719700,0,1,21
44,2008-05-22,700500,750000,609000,0,2,24
44,2008-05-23,694200,750000,406300,120000,1,25
44,2008-05-24,1142000,1100000,705500,0,2,25
44,2008-05-25,582000,800000,806200,32000,1,23
44,2008-05-26,444400,700000,796200,103000,2,26
44,2008-05-27,756800,600000,522100,0,1,13
44,2008-05-28,861720,700000,577000,170000,0,14
44,2008-05-29,498300,700000,708200,0,1,18
44,2008-05-30,1091800,700000,481400,80000,1,15
44,2008-05-31,1503300,900000,968900,58000,2,28
50,2008-05-01,212700,350000,361600,0,1,16
50,2008-05-02,295400,350000,411600,0,1,22
50,2008-05-03,490300,550000,404700,0,2,16
50,2008-05-04,309000,550000,583100,598000,1,16
50,2008-05-05,408600,500000,329200,0,0,14
50,2008-05-06,326800,450000,484000,31000,3,21
50,2008-05-07,207400,300000,160000,0,0,7
50,2008-05-08,251600,300000,193200,86000,0,7
50,2008-05-09,200000,300000,244600,151000,0,6
50,2008-05-10,465400,550000,422900,53000,0,11
50,2008-05-11,372200,550000,400300,0,0,14
50,2008-05-12,201700,300000,257900,349000,0,11
50,2008-05-13,353900,300000,167500,34000,0,13
50,2008-05-14,271800,300000,203500,155000,0,9
50,2008-05-15,378400,300000,235700,73000,0,11
50,2008-05-16,371700,300000,158300,15200,0,9
50,2008-05-17,595700,550000,303400,0,1,15
50,2008-05-18,564600,400000,335300,0,0,13
50,2008-05-19,331400,300000,182000,66000,0,6
50,2008-05-20,242200,300000,215200,0,0,10
50,2008-05-21,319200,250000,197800,0,2,8
50,2008-05-22,193200,250000,419400,61000,2,9
50,2008-05-23,287200,300000,773900,30000,1,24
50,2008-05-24,505850,400000,508800,16800,1,25
50,2008-05-25,629000,500000,574700,80200,0,20
50,2008-05-26,201200,300000,747100,42000,4,21
50,2008-05-27,392400,250000,217200,82000,0,7
50,2008-05-28,261100,250000,208000,30000,0,10
50,2008-05-29,259400,200000,146800,9000,0,9
50,2008-05-30,181200,200000,120100,117000,0,7
50,2008-05-31,158700,300000,329500,30000,1,14
51,2008-05-01,354000,350000,215200,0,1,6
51,2008-05-02,441600,400000,284300,0,0,10
51,2008-05-03,416900,450000,365000,0,0,9
51,2008-05-04,352200,400000,203640,0,0,9
51,2008-05-05,360200,400000,352200,0,1,7
51,2008-05-06,304600,400000,258000,0,1,4
51,2008-05-07,200800,250000,215000,0,1,5
51,2008-05-08,202000,250000,244100,0,0,7
51,2008-05-09,226400,250000,296800,0,0,7
51,2008-05-10,272300,400000,131400,0,0,8
51,2008-05-11,318000,400000,157100,0,0,4
51,2008-05-12,150000,200000,137000,0,0,4
51,2008-05-13,179600,200000,230200,18000,0,8
51,2008-05-14,191000,250000,304000,0,2,5
51,2008-05-15,338600,250000,140700,0,0,6
51,2008-05-16,258600,250000,296000,0,1,7
51,2008-05-17,309500,400000,402000,0,2,13
51,2008-05-18,286400,400000,223200,85000,2,8
51,2008-05-19,183040,200000,461960,0,0,13
51,2008-05-20,168000,200000,146400,0,0,4
51,2008-05-21,238500,200000,226800,0,0,6
51,2008-05-22,178000,200000,285500,0,1,7
51,2008-05-23,228000,250000,238400,0,0,9
51,2008-05-24,515000,550000,343400,88000,1,10
51,2008-05-25,315000,400000,237200,0,0,5
51,2008-05-26,158000,200000,320200,0,1,8
51,2008-05-27,203000,200000,201400,0,1,8
51,2008-05-28,214500,250000,448100,0,3,10
51,2008-05-29,200000,250000,149000,0,0,4
51,2008-05-30,243000,250000,164000,19000,1,4
51,2008-05-31,427700,450000,350300,0,0,7
#N/A,2008-05-01,,70000,26000,0,0,1
#N/A,2008-05-02,,70000,91000,0,3,1
#N/A,2008-05-03,,70000,6800,0,0,1
#N/A,2008-05-04,,80000,0,0,0,0
#N/A,2008-05-05,,80000,16800,0,0,2
#N/A,2008-05-06,,70000,102000,0,2,2
#N/A,2008-05-07,,60000,31000,0,1,1
#N/A,2008-05-08,,70000,20800,0,0,1
#N/A,2008-05-09,,70000,80000,0,0,3
#N/A,2008-05-10,,80000,110000,0,1,2
#N/A,2008-05-11,,70000,17800,0,1,2
#N/A,2008-05-12,,60000,8000,0,0,1
#N/A,2008-05-13,,0,0,0,0,0
#N/A,2008-05-14,,60000,15000,0,0,1
#N/A,2008-05-15,,160000,1000600,0,0,27
#N/A,2008-05-16,,60000,71000,137000,1,2
#N/A,2008-05-17,,80000,33000,0,1,2
#N/A,2008-05-18,,70000,29600,0,0,1
#N/A,2008-05-19,,50000,8000,0,0,1
#N/A,2008-05-20,,0,0,0,0,0
#N/A,2008-05-21,,60000,86000,0,0,2
#N/A,2008-05-22,,60000,17000,0,0,1
#N/A,2008-05-23,,60000,92000,0,0,4
#N/A,2008-05-24,,80000,55000,0,0,1
#N/A,2008-05-25,,70000,125000,0,1,2
#N/A,2008-05-26,,50000,3300,0,0,1
#N/A,2008-05-27,,0,0,0,0,0
#N/A,2008-05-28,,70000,70000,0,1,2
#N/A,2008-05-29,,70000,0,78000,0,0
#N/A,2008-05-30,,70000,29000,0,0,2
#N/A,2008-05-31,,80000,25200,0,1,2
38,2008-05-01,267000,350000,101900,24000,1,8
38,2008-05-02,371500,400000,202200,48000,0,10
38,2008-05-03,374800,500000,255200,34000,0,12
38,2008-05-04,405000,450000,321200,17000,1,13
38,2008-05-05,355500,450000,280000,36800,0,10
38,2008-05-06,468400,350000,217000,0,1,10
38,2008-05-07,196900,250000,157000,53000,0,10
38,2008-05-08,216000,250000,103000,29000,0,7
38,2008-05-09,287000,300000,202600,102000,1,7
38,2008-05-10,285000,300000,307000,0,1,9
38,2008-05-11,340600,350000,225000,21000,0,12
38,2008-05-12,428900,300000,370800,0,2,12
38,2008-05-13,302500,300000,300700,19000,1,11
38,2008-05-14,300900,350000,153300,10000,2,13
38,2008-05-15,139200,350000,236500,48000,2,10
38,2008-05-16,207500,350000,202000,0,1,8
38,2008-05-17,325500,400000,432900,0,2,17
38,2008-05-18,263200,350000,100000,213000,0,8
38,2008-05-19,324400,300000,82600,16500,0,7
38,2008-05-20,229900,300000,426500,0,1,12
38,2008-05-21,368600,300000,263600,0,1,9
