ID,日付,昨年実績,日割予算,売上実績,取置き,新規獲得顧客,客数
12,2007/10/1,219800,250000,143000,249800,1,6
12,2007/10/2,347400,250000,238500,249800,0,13
12,2007/10/3,311900,250000,322600,0,2,12
12,2007/10/4,250600,250000,216800,0,0,10
12,2007/10/5,253900,250000,168000,0,0,11
12,2007/10/6,426900,450000,360800,0,0,16
12,2007/10/7,605000,450000,285200,0,0,21
12,2007/10/8,511000,450000,382600,0,1,16
12,2007/10/9,207000,250000,201300,0,0,10
12,2007/10/10,215100,250000,239100,0,2,12
12,2007/10/11,252400,250000,173000,0,1,9
12,2007/10/12,305900,250000,153600,0,1,8
12,2007/10/13,314100,400000,342900,0,0,15
12,2007/10/14,486800,400000,311700,0,0,18
12,2007/10/15,158600,200000,108900,0,1,8
12,2007/10/16,174800,200000,251100,0,0,11
12,2007/10/17,267200,200000,228300,0,0,13
12,2007/10/18,158900,200000,149900,0,0,8
12,2007/10/19,242500,200000,195400,0,0,10
12,2007/10/20,411100,400000,301500,0,2,15
12,2007/10/21,333400,400000,300000,0,0,16
12,2007/10/22,156000,200000,331800,0,0,14
12,2007/10/23,152500,200000,47700,0,0,2
12,2007/10/24,283400,200000,225400,0,0,12
12,2007/10/25,156700,200000,163200,0,0,8
12,2007/10/26,397900,200000,225100,0,1,11
12,2007/10/27,306300,350000,347400,0,0,13
12,2007/10/28,414900,350000,295900,0,0,14
12,2007/10/29,261500,200000,128500,0,0,9
12,2007/10/30,329700,200000,155200,0,0,8
12,2007/10/31,256700,200000,100100,0,0,6
23,2007/10/1,0,180000,22000,0,0,1
23,2007/10/2,0,180000,120700,9000,1,6
23,2007/10/3,0,150000,281000,0,2,4
23,2007/10/4,0,150000,12000,0,0,1
23,2007/10/5,0,150000,108800,12000,0,3
23,2007/10/6,0,250000,64420,0,1,8
23,2007/10/7,0,300000,225800,0,3,8
23,2007/10/8,0,250000,50560,0,1,4
23,2007/10/9,0,180000,33800,0,1,2
23,2007/10/10,0,150000,292600,0,1,6
23,2007/10/11,0,150000,107000,59000,0,16
23,2007/10/12,0,150000,151840,0,1,6
23,2007/10/13,0,230000,204300,34800,1,5
23,2007/10/14,0,270000,101800,62000,2,2
23,2007/10/15,0,170000,176000,0,3,5
23,2007/10/16,0,170000,170400,0,2,5
23,2007/10/17,0,130000,213600,0,1,4
23,2007/10/18,0,130000,173600,0,2,5
23,2007/10/19,0,150000,130800,0,1,6
23,2007/10/20,0,230000,233400,57000,1,3
23,2007/10/21,0,270000,139600,0,3,6
23,2007/10/22,0,150000,183000,388800,2,3
23,2007/10/23,0,150000,193800,0,4,5
23,2007/10/24,0,130000,61800,0,2,2
23,2007/10/25,0,150000,56300,0,1,3
23,2007/10/26,0,450000,302600,54800,2,8
23,2007/10/27,0,230000,246800,0,2,6
23,2007/10/28,0,270000,360000,44800,2,6
23,2007/10/29,0,180000,16800,0,0,1
23,2007/10/30,0,150000,71200,0,0,2
23,2007/10/31,0,150000,58800,42000,1,3
14,2007/10/1,273800,250000,224400,38300,0,17
14,2007/10/2,205500,250000,235800,16300,0,14
14,2007/10/3,410200,250000,409000,0,1,25
14,2007/10/4,251100,250000,329400,0,0,28
14,2007/10/5,152600,250000,318800,37500,1,18
14,2007/10/6,405000,400000,363000,0,0,20
14,2007/10/7,370400,400000,302500,0,1,22
14,2007/10/8,350100,350000,530700,0,0,32
14,2007/10/9,253100,250000,256000,37000,3,18
14,2007/10/10,313500,250000,258800,0,2,14
14,2007/10/11,138900,250000,189100,0,0,15
14,2007/10/12,237000,250000,100700,0,0,11
14,2007/10/13,302900,400000,406100,0,2,28
14,2007/10/14,334700,400000,260400,7800,0,19
14,2007/10/15,271500,200000,206500,47800,1,14
14,2007/10/16,302000,200000,231600,0,0,19
14,2007/10/17,132400,200000,127600,0,0,10
14,2007/10/18,201200,200000,268400,0,0,17
14,2007/10/19,156000,200000,278000,21300,2,24
14,2007/10/20,239100,350000,304200,41100,1,28
14,2007/10/21,258900,350000,470400,0,3,25
14,2007/10/22,104900,200000,143000,23700,2,10
14,2007/10/23,254500,200000,318800,27200,0,23
14,2007/10/24,278700,200000,204100,0,0,14
14,2007/10/25,218700,200000,254700,0,1,18
14,2007/10/26,259300,250000,216300,65400,1,14
14,2007/10/27,414600,400000,387700,23200,0,24
14,2007/10/28,318200,400000,290900,16400,0,25
14,2007/10/29,251200,250000,293600,0,0,21
14,2007/10/30,285900,250000,259000,15300,1,20
14,2007/10/31,152800,250000,234200,0,0,15
15,2007/10/1,396300,350000,360700,0,0,17
15,2007/10/2,338800,350000,419100,69500,0,17
15,2007/10/3,231600,350000,442400,0,0,21
15,2007/10/4,385900,350000,517700,0,0,25
15,2007/10/5,234600,400000,374500,12800,0,13
15,2007/10/6,514400,650000,527300,0,1,28
15,2007/10/7,551400,650000,668600,0,0,32
15,2007/10/8,593400,600000,504400,0,0,29
15,2007/10/9,321200,350000,306000,0,0,20
15,2007/10/10,334700,350000,337200,28600,1,15
15,2007/10/11,266900,350000,305300,0,0,17
15,2007/10/12,368600,350000,172800,25600,0,11
15,2007/10/13,538400,650000,670800,15800,0,38
15,2007/10/14,534200,600000,426700,0,1,28
15,2007/10/15,215300,350000,258400,0,0,13
15,2007/10/16,338200,350000,391800,0,0,16
15,2007/10/17,202000,350000,344300,0,0,18
15,2007/10/18,257200,350000,272200,0,0,19
15,2007/10/19,285200,350000,227600,0,0,16
15,2007/10/20,216000,550000,334300,4000,0,23
15,2007/10/21,392900,500000,558200,0,1,27
15,2007/10/22,389100,400000,166200,0,0,12
15,2007/10/23,447700,400000,293100,0,0,16
15,2007/10/24,389000,400000,345300,0,2,16
15,2007/10/25,307800,400000,166000,19700,0,10
15,2007/10/26,258400,400000,315100,0,1,20
15,2007/10/27,492800,600000,701100,0,2,32
15,2007/10/28,509800,550000,532500,0,0,25
15,2007/10/29,382400,400000,207300,0,0,14
15,2007/10/30,376200,400000,403800,0,0,20
15,2007/10/31,400300,400000,390300,0,1,20
17,2007/10/1,450700,450000,389000,12800,2,21
17,2007/10/2,350800,400000,406000,40900,4,21
17,2007/10/3,483500,400000,485300,0,2,24
17,2007/10/4,316300,400000,458900,0,2,22
17,2007/10/5,450800,400000,572700,0,1,30
17,2007/10/6,601200,700000,612800,0,0,42
17,2007/10/7,625600,650000,517700,0,1,39
17,2007/10/8,754200,650000,479600,0,4,34
17,2007/10/9,351100,400000,360600,32000,1,21
17,2007/10/10,301500,400000,362500,0,0,19
17,2007/10/11,350300,400000,504800,0,2,28
17,2007/10/12,389900,400000,411900,0,1,30
17,2007/10/13,604500,650000,624200,0,4,39
17,2007/10/14,654600,700000,606800,0,3,36
17,2007/10/15,714700,450000,522300,0,1,30
17,2007/10/16,302100,400000,401600,0,0,27
17,2007/10/17,422800,400000,312400,32000,0,22
17,2007/10/18,303900,400000,429500,0,2,23
17,2007/10/19,300800,400000,447900,0,0,27
17,2007/10/20,565900,650000,633400,0,1,42
17,2007/10/21,763700,700000,585200,0,2,36
17,2007/10/22,301500,450000,525100,0,2,24
17,2007/10/23,403200,400000,575400,13000,4,27
17,2007/10/24,358600,400000,475900,0,2,28
17,2007/10/25,417700,400000,565700,0,3,36
17,2007/10/26,303800,400000,522600,0,3,26
17,2007/10/27,550200,650000,960100,0,2,50
17,2007/10/28,613900,650000,620100,0,0,35
17,2007/10/29,494200,450000,492800,0,2,24
17,2007/10/30,392800,400000,678280,0,2,25
17,2007/10/31,606000,400000,427980,0,2,23
18,2007/10/1,96400,200000,457200,0,0,22
18,2007/10/2,240100,200000,162200,0,0,10
18,2007/10/3,232800,200000,136500,0,2,7
18,2007/10/4,140100,200000,180900,13000,2,10
18,2007/10/5,231200,200000,179900,0,0,9
18,2007/10/6,340500,350000,279400,0,2,11
18,2007/10/7,270900,300000,341600,0,3,17
18,2007/10/8,365200,300000,322500,0,0,12
18,2007/10/9,199300,250000,122000,0,0,5
18,2007/10/10,432400,250000,133600,0,0,10
18,2007/10/11,137500,250000,348600,0,0,15
18,2007/10/12,87700,250000,173100,0,0,6
18,2007/10/13,318700,350000,285700,0,0,13
18,2007/10/14,439500,300000,466200,0,6,22
18,2007/10/15,287000,250000,124800,0,0,3
18,2007/10/16,217500,250000,314200,0,0,15
18,2007/10/17,171500,250000,243600,0,2,16
18,2007/10/18,285400,250000,243100,0,0,8
18,2007/10/19,153900,250000,262700,0,0,10
18,2007/10/20,384800,300000,234600,0,0,20
18,2007/10/21,341500,300000,305200,0,0,16
18,2007/10/22,214400,200000,243800,0,0,11
18,2007/10/23,97900,200000,140100,0,0,9
18,2007/10/24,268000,200000,328100,0,0,16
18,2007/10/25,206800,250000,370400,0,0,17
18,2007/10/26,219000,250000,163000,0,0,9
18,2007/10/27,354200,350000,446700,0,0,21
18,2007/10/28,429400,350000,310100,0,0,18
18,2007/10/29,371900,250000,223000,0,0,11
18,2007/10/30,122300,250000,319300,0,0,14
18,2007/10/31,177100,250000,322100,0,0,9
13,2007/10/1,355400,350000,305900,0,3,20
13,2007/10/2,307000,350000,419600,100100,6,12
13,2007/10/3,311500,350000,179000,0,4,18
13,2007/10/4,243000,350000,315100,0,3,10
13,2007/10/5,304900,350000,221200,50500,1,16
13,2007/10/6,412600,600000,467700,88000,6,25
13,2007/10/7,651000,600000,360800,37000,6,18
13,2007/10/8,708700,500000,366300,57750,4,17
13,2007/10/9,254800,400000,319100,0,1,21
13,2007/10/10,354500,400000,350300,697000,2,15
13,2007/10/11,407100,400000,447000,20000,3,17
13,2007/10/12,230600,400000,123500,45000,1,11
13,2007/10/13,454800,450000,614300,110500,1,15
13,2007/10/14,339800,450000,318400,406500,1,13
13,2007/10/15,167700,300000,302400,115400,1,11
13,2007/10/16,687200,300000,316600,89000,4,15
13,2007/10/17,150200,300000,201100,0,1,12
13,2007/10/18,371800,300000,283600,38000,1,18
13,2007/10/19,432000,300000,201200,42000,1,15
13,2007/10/20,2098380,3000000,2488960,38000,5,59
13,2007/10/21,1000180,1500000,1505200,0,2,37
13,2007/10/22,345100,450000,427500,0,2,9
13,2007/10/23,191700,450000,128200,64000,2,7
13,2007/10/24,477800,450000,201100,0,1,11
13,2007/10/25,308200,450000,212800,0,0,11
13,2007/10/26,359800,450000,348000,69800,1,12
13,2007/10/27,620800,800000,394600,0,2,17
13,2007/10/28,815700,800000,739200,32000,3,20
13,2007/10/29,501300,400000,580600,48000,9,19
13,2007/10/30,265700,400000,281100,0,1,12
13,2007/10/31,461800,400000,624000,0,4,16
28,2007/10/1,83000,150000,150000,0,0,8
28,2007/10/2,158500,150000,106400,15800,1,6
28,2007/10/3,225400,200000,190600,0,0,9
28,2007/10/4,181600,150000,129000,0,0,5
28,2007/10/5,61600,150000,101600,0,0,6
28,2007/10/6,288300,350000,156300,0,0,6
28,2007/10/7,352400,450000,460100,0,1,14
28,2007/10/8,269800,500000,354200,0,2,13
28,2007/10/9,142000,150000,151600,0,0,8
28,2007/10/10,37300,200000,32600,0,0,2
28,2007/10/11,46000,150000,150800,66000,0,6
28,2007/10/12,101000,150000,46800,0,0,5
28,2007/10/13,436500,400000,277000,37000,2,13
28,2007/10/14,416300,500000,208400,0,0,11
28,2007/10/15,109700,150000,160100,0,1,9
28,2007/10/16,79800,150000,221400,0,2,7
28,2007/10/17,167500,200000,153600,0,1,8
28,2007/10/18,204000,150000,20400,0,0,2
28,2007/10/19,77800,150000,82500,28000,0,4
28,2007/10/20,179800,350000,400900,14000,2,17
28,2007/10/21,136400,450000,370400,0,4,15
28,2007/10/22,56800,150000,202200,146000,0,5
28,2007/10/23,52800,150000,137100,0,1,9
28,2007/10/24,161000,200000,268700,0,1,11
28,2007/10/25,25700,150000,127200,0,1,5
28,2007/10/26,226900,150000,150000,0,0,9
28,2007/10/27,544200,450000,548100,0,0,22
28,2007/10/28,357300,500000,609000,0,2,25
28,2007/10/29,162300,150000,158700,28000,1,8
28,2007/10/30,167000,150000,205300,0,1,8
28,2007/10/31,198300,200000,226900,0,0,8
16,2007/10/1,206100,200000,185900,0,0,8
16,2007/10/2,153200,200000,166500,0,0,8
16,2007/10/3,226400,200000,169900,0,0,7
16,2007/10/4,324500,200000,209100,0,0,11
16,2007/10/5,263000,200000,178500,85000,0,8
16,2007/10/6,142200,300000,152400,51600,0,5
16,2007/10/7,357300,300000,222500,0,0,7
16,2007/10/8,486100,300000,230100,0,2,7
16,2007/10/9,294100,180000,210800,0,1,7
16,2007/10/10,214800,180000,197800,88800,1,7
16,2007/10/11,75200,180000,225600,0,0,8
16,2007/10/12,82400,180000,221900,8200,0,7
16,2007/10/13,208000,290000,221300,0,2,9
16,2007/10/14,169300,290000,186400,0,1,4
16,2007/10/15,293600,200000,186400,48000,1,7
16,2007/10/16,106700,200000,278600,0,1,10
16,2007/10/17,264000,200000,296600,57000,1,11
16,2007/10/18,185600,200000,287800,0,1,11
16,2007/10/19,166800,200000,262200,0,2,9
16,2007/10/20,173800,300000,155900,0,3,8
16,2007/10/21,241500,300000,208700,19800,1,8
16,2007/10/22,215500,200000,204400,0,0,6
16,2007/10/23,220200,200000,164200,9400,0,6
16,2007/10/24,128200,200000,324400,0,0,12
16,2007/10/25,232700,200000,240200,85000,0,11
16,2007/10/26,68400,200000,134000,107800,0,7
16,2007/10/27,297000,300000,166700,17800,0,6
16,2007/10/28,266200,300000,236400,0,1,10
16,2007/10/29,173300,200000,238700,0,0,9
16,2007/10/30,219200,200000,123600,28000,0,6
16,2007/10/31,244700,200000,97300,0,2,4
32,2007/10/1,170000,200000,141600,0,0,5
32,2007/10/2,120000,200000,138000,0,0,7
32,2007/10/3,224300,200000,201000,0,1,4
32,2007/10/4,63000,200000,29000,0,0,1
32,2007/10/5,197000,200000,25800,0,0,1
32,2007/10/6,265500,350000,109000,25600,1,5
32,2007/10/7,437700,350000,224900,0,1,8
32,2007/10/8,415000,350000,95200,0,0,6
32,2007/10/9,195000,150000,156800,16000,1,5
32,2007/10/10,123000,200000,164800,0,0,4
32,2007/10/11,91800,200000,75600,0,0,3
32,2007/10/12,142000,200000,39000,0,0,2
32,2007/10/13,267800,350000,108400,0,1,6
32,2007/10/14,112800,350000,170600,0,1,6
32,2007/10/15,188000,150000,64300,0,0,3
32,2007/10/16,140000,150000,141100,0,1,5
32,2007/10/17,275000,200000,38500,0,0,2
32,2007/10/18,174500,200000,53800,12000,0,2
32,2007/10/19,139000,200000,79800,55000,0,2
32,2007/10/20,300500,300000,220200,0,1,8
32,2007/10/21,268000,300000,300800,0,0,8
32,2007/10/22,26000,150000,105600,0,0,5
32,2007/10/23,63000,150000,88600,0,0,4
32,2007/10/24,146800,150000,130800,65000,0,4
32,2007/10/25,85300,200000,66400,0,0,3
32,2007/10/26,256200,200000,50000,0,1,2
32,2007/10/27,355600,350000,145000,0,0,6
32,2007/10/28,202200,350000,194200,10000,1,7
32,2007/10/29,86000,150000,19000,0,0,3
32,2007/10/30,139800,150000,145700,0,0,5
32,2007/10/31,139400,150000,107700,0,1,6
33,2007/10/1,307200,200000,101300,0,1,3
33,2007/10/2,133000,200000,47000,0,0,2
33,2007/10/3,367400,200000,80800,0,0,2
33,2007/10/4,207400,200000,274000,0,0,7
33,2007/10/5,180500,200000,183300,0,0,7
33,2007/10/6,245000,400000,50100,0,0,4
33,2007/10/7,243600,400000,248100,0,2,8
33,2007/10/8,345700,350000,159300,0,0,8
33,2007/10/9,80000,200000,109600,0,0,2
33,2007/10/10,55300,200000,68400,0,0,4
33,2007/10/11,49900,200000,92800,0,0,3
33,2007/10/12,297400,200000,116800,25800,0,5
33,2007/10/13,562600,400000,294400,0,0,9
33,2007/10/14,278000,400000,416200,0,0,10
33,2007/10/15,140200,200000,102600,0,0,3
33,2007/10/16,184400,200000,60100,0,0,3
33,2007/10/17,289500,200000,110500,0,1,4
33,2007/10/18,144000,200000,217000,0,0,7
33,2007/10/19,64700,200000,21400,0,0,2
33,2007/10/20,308000,350000,350200,0,0,11
33,2007/10/21,392500,350000,170800,0,0,7
33,2007/10/22,62000,200000,63100,0,0,2
33,2007/10/23,221500,200000,162400,0,0,8
33,2007/10/24,139100,200000,200600,0,0,8
33,2007/10/25,75200,200000,25800,0,0,1
33,2007/10/26,189300,200000,66100,0,1,3
33,2007/10/27,162600,300000,394600,0,1,11
33,2007/10/28,182800,300000,254800,14400,0,9
33,2007/10/29,184000,150000,183300,19000,1,6
33,2007/10/30,132400,150000,41200,0,0,3
33,2007/10/31,101100,150000,54500,0,0,3
30,2007/10/1,187500,230000,181200,0,1,8
30,2007/10/2,219500,230000,186500,0,0,8
30,2007/10/3,157000,230000,125300,0,0,5
30,2007/10/4,289400,230000,80600,0,1,4
30,2007/10/5,232000,230000,149800,0,1,6
30,2007/10/6,153000,330000,298800,0,1,11
30,2007/10/7,275000,330000,212800,12000,1,9
30,2007/10/8,305600,330000,317700,0,2,11
30,2007/10/9,123700,230000,169600,0,1,4
30,2007/10/10,553600,230000,282500,25800,0,11
30,2007/10/11,278500,230000,145600,0,0,5
30,2007/10/12,104600,230000,148800,0,0,6
30,2007/10/13,207300,300000,251400,0,2,7
30,2007/10/14,257300,300000,496400,57000,1,15
30,2007/10/15,243000,220000,169800,0,0,7
30,2007/10/16,184000,220000,109400,96800,0,6
30,2007/10/17,238900,220000,457000,20000,1,13
30,2007/10/18,146800,220000,179800,0,1,7
30,2007/10/19,155600,220000,329000,0,2,12
30,2007/10/20,100200,300000,246400,0,1,11
30,2007/10/21,201700,300000,268300,82000,3,9
30,2007/10/22,94000,200000,218800,15800,0,7
30,2007/10/23,119000,200000,156000,0,1,6
30,2007/10/24,157000,200000,131100,0,0,5
30,2007/10/25,120000,200000,230500,0,1,9
30,2007/10/26,186000,200000,389600,65000,2,10
30,2007/10/27,226800,300000,229200,0,1,8
30,2007/10/28,226000,300000,331700,0,2,10
30,2007/10/29,160800,180000,113300,41800,1,5
30,2007/10/30,106600,180000,90200,0,1,2
30,2007/10/31,255800,180000,98800,0,1,3
31,2007/10/1,234000,250000,119600,0,0,3
31,2007/10/2,147000,250000,71600,0,0,3
31,2007/10/3,173000,250000,201900,0,0,6
31,2007/10/4,96500,250000,170200,0,0,6
31,2007/10/5,81400,300000,172000,0,1,7
31,2007/10/6,139000,350000,244100,0,1,9
31,2007/10/7,352400,400000,242400,0,1,9
31,2007/10/8,377800,200000,243900,0,0,8
31,2007/10/9,368500,250000,100600,0,0,4
31,2007/10/10,228800,250000,138400,0,0,5
31,2007/10/11,214800,250000,131800,0,0,5
31,2007/10/12,135000,250000,144900,0,0,5
31,2007/10/13,171000,350000,260100,19800,0,12
31,2007/10/14,441500,400000,285400,0,0,9
31,2007/10/15,376600,200000,87800,81800,0,4
31,2007/10/16,113000,200000,81600,0,0,3
31,2007/10/17,148800,200000,105800,29800,0,3
31,2007/10/18,150000,200000,194400,0,0,8
31,2007/10/19,159400,250000,126600,0,0,4
31,2007/10/20,113800,300000,302100,0,0,9
31,2007/10/21,387000,350000,114800,0,0,4
31,2007/10/22,303800,250000,169600,0,0,5
31,2007/10/23,137000,250000,146600,0,0,4
31,2007/10/24,66000,250000,101100,56900,0,5
31,2007/10/25,160000,250000,84300,19800,0,5
31,2007/10/26,129000,300000,163700,0,0,4
31,2007/10/27,80000,350000,312100,35000,0,11
31,2007/10/28,278800,400000,331400,14000,0,11
31,2007/10/29,366200,250000,91000,0,0,4
31,2007/10/30,118000,250000,134800,0,0,5
31,2007/10/31,120000,250000,139200,0,0,6
69,2007/10/1,0,80000,137000,0,0,9
69,2007/10/2,0,0,0,0,0,0
69,2007/10/3,0,80000,57500,0,0,4
69,2007/10/4,0,80000,48200,0,0,7
69,2007/10/5,0,100000,85900,0,0,7
69,2007/10/6,0,150000,86400,0,0,9
69,2007/10/7,0,150000,82900,0,0,7
69,2007/10/8,0,150000,128400,0,0,9
69,2007/10/9,0,0,0,0,0,0
69,2007/10/10,0,80000,81800,0,0,5
69,2007/10/11,0,100000,13000,0,0,2
69,2007/10/12,0,100000,104300,0,0,10
69,2007/10/13,0,150000,114400,0,0,10
69,2007/10/14,0,150000,90200,0,0,10
69,2007/10/15,0,100000,112400,0,0,10
69,2007/10/16,0,0,0,0,0,0
69,2007/10/17,0,100000,75400,0,0,4
69,2007/10/18,0,100000,30700,0,0,4
69,2007/10/19,0,100000,68200,0,0,7
69,2007/10/20,0,150000,222200,0,0,16
69,2007/10/21,0,150000,159000,0,0,17
69,2007/10/22,0,100000,51900,0,0,9
69,2007/10/23,0,0,0,0,0,0
69,2007/10/24,0,100000,176400,0,1,10
69,2007/10/25,0,100000,41400,0,0,8
69,2007/10/26,0,100000,110400,0,2,8
69,2007/10/27,0,150000,85200,0,0,6
69,2007/10/28,0,150000,213300,0,0,12
69,2007/10/29,0,100000,57900,0,3,7
69,2007/10/30,0,0,0,0,0,0
69,2007/10/31,0,130000,126570,0,2,10
34,2007/10/1,203600,250000,113100,0,1,7
34,2007/10/2,224500,250000,25800,0,0,1
34,2007/10/3,101900,250000,79200,0,0,2
34,2007/10/4,128400,250000,25600,0,0,2
34,2007/10/5,302700,300000,419300,0,0,11
34,2007/10/6,201900,400000,162300,0,0,7
34,2007/10/7,428700,400000,262100,0,0,13
34,2007/10/8,350300,350000,249100,57750,2,13
34,2007/10/9,207400,250000,256800,0,0,10
34,2007/10/10,150400,250000,55400,0,0,4
34,2007/10/11,152300,250000,200200,0,0,6
34,2007/10/12,228300,250000,147200,0,0,4
34,2007/10/13,229900,300000,130800,0,0,7
34,2007/10/14,133400,300000,189600,0,0,5
34,2007/10/15,389600,200000,76300,0,0,3
34,2007/10/16,326400,200000,190500,0,0,7
34,2007/10/17,149800,200000,115300,28000,0,4
34,2007/10/18,176400,200000,91500,0,0,5
34,2007/10/19,102400,200000,12200,0,0,2
34,2007/10/20,320800,300000,101100,0,0,8
34,2007/10/21,388300,300000,246500,0,1,7
34,2007/10/22,130000,200000,53000,0,0,2
34,2007/10/23,308400,200000,25000,0,0,1
34,2007/10/24,85500,200000,139500,0,0,3
34,2007/10/25,154800,250000,158800,0,0,7
34,2007/10/26,327500,250000,176000,0,0,7
34,2007/10/27,274100,350000,148200,0,1,7
34,2007/10/28,370700,300000,71900,0,0,7
34,2007/10/29,75700,200000,131400,0,0,6
34,2007/10/30,174500,200000,110200,0,0,4
34,2007/10/31,280700,200000,90000,0,1,3
29,2007/10/1,83000,180000,282300,23000,1,13
29,2007/10/2,72800,200000,200300,0,1,11
29,2007/10/3,85400,200000,205900,34000,1,7
29,2007/10/4,201100,200000,140200,84800,0,6
29,2007/10/5,168000,180000,180400,0,2,9
29,2007/10/6,347300,380000,419100,0,2,16
29,2007/10/7,413500,400000,363500,0,0,12
29,2007/10/8,328000,380000,300800,0,1,17
29,2007/10/9,240600,150000,340700,0,1,4
29,2007/10/10,119100,180000,135600,0,2,4
29,2007/10/11,155000,180000,280500,65000,1,8
29,2007/10/12,214100,150000,218100,0,0,4
29,2007/10/13,204200,350000,105700,0,0,5
29,2007/10/14,237300,400000,360200,0,1,11
29,2007/10/15,41200,150000,152000,0,0,6
29,2007/10/16,153600,170000,172100,54600,0,8
29,2007/10/17,95300,170000,171000,0,1,7
29,2007/10/18,156300,170000,99900,26000,1,4
29,2007/10/19,141400,150000,115400,0,2,6
29,2007/10/20,203900,300000,186300,0,1,8
29,2007/10/21,59300,350000,169100,0,1,6
29,2007/10/22,120000,150000,44300,0,0,3
29,2007/10/23,331500,150000,37600,0,0,2
29,2007/10/24,42200,150000,41400,0,1,4
29,2007/10/25,238600,180000,90400,150000,1,4
29,2007/10/26,116500,160000,69600,0,1,4
29,2007/10/27,155300,350000,214200,0,3,12
29,2007/10/28,256900,400000,250000,0,1,11
29,2007/10/29,257200,150000,68700,0,2,3
29,2007/10/30,122600,160000,42600,0,0,2
29,2007/10/31,105800,160000,242500,1900,1,11
35,2007/10/1,0,150000,64600,0,0,4
35,2007/10/2,0,150000,155500,0,1,5
35,2007/10/3,0,150000,77200,0,0,4
35,2007/10/4,0,200000,211289,0,0,20
35,2007/10/5,0,200000,227345,0,1,16
35,2007/10/6,0,250000,236579,0,0,18
35,2007/10/7,0,250000,207536,0,0,16
35,2007/10/8,0,200000,276452,0,0,25
35,2007/10/9,0,100000,105400,0,0,5
35,2007/10/10,0,150000,55000,0,0,4
35,2007/10/11,0,150000,130600,0,0,8
35,2007/10/12,0,150000,104400,0,0,5
35,2007/10/13,0,200000,70300,0,0,4
35,2007/10/14,0,200000,182900,0,0,10
35,2007/10/15,0,150000,56600,0,0,5
35,2007/10/16,0,200000,212500,0,0,8
35,2007/10/17,0,200000,92000,0,0,5
35,2007/10/18,0,150000,52400,0,0,5
35,2007/10/19,0,200000,70000,0,1,3
35,2007/10/20,0,200000,129400,0,0,7
35,2007/10/21,0,200000,40000,12600,0,2
35,2007/10/22,0,150000,110100,0,0,6
35,2007/10/23,0,150000,180000,0,0,8
35,2007/10/24,0,150000,136300,0,2,5
35,2007/10/25,0,150000,53200,0,1,4
35,2007/10/26,0,200000,58800,0,1,3
35,2007/10/27,0,250000,161600,0,2,6
35,2007/10/28,0,200000,91100,0,0,4
35,2007/10/29,0,150000,135300,25800,2,6
35,2007/10/30,0,150000,168600,0,0,6
35,2007/10/31,0,150000,107900,0,0,9
19,2007/10/1,216960,280000,381800,0,2,10
19,2007/10/2,233500,280000,100080,0,1,7
19,2007/10/3,290400,280000,269240,11000,0,10
19,2007/10/4,230860,280000,291180,0,2,11
19,2007/10/5,341700,280000,274100,0,1,9
19,2007/10/6,722400,500000,450020,0,1,18
19,2007/10/7,355120,450000,538840,0,3,22
19,2007/10/8,402260,400000,183400,2040,2,8
19,2007/10/9,204940,300000,182400,20000,1,8
19,2007/10/10,246700,300000,116440,0,1,12
19,2007/10/11,114520,300000,187900,12000,2,8
19,2007/10/12,342200,300000,163960,62000,0,8
19,2007/10/13,290160,450000,478840,0,5,21
19,2007/10/14,276200,450000,559120,0,5,21
19,2007/10/15,316700,300000,268580,0,2,17
19,2007/10/16,0,0,0,0,0,0
19,2007/10/17,230900,300000,230460,57000,1,11
19,2007/10/18,182360,300000,139360,0,2,9
19,2007/10/19,416750,350000,128400,0,0,8
19,2007/10/20,383200,500000,523140,0,5,29
19,2007/10/21,428600,450000,345700,2400,3,21
19,2007/10/22,166740,280000,372660,0,5,18
19,2007/10/23,337600,280000,122720,127500,3,15
19,2007/10/24,287760,280000,258060,21200,3,16
19,2007/10/25,140030,280000,241000,54600,4,8
19,2007/10/26,111160,280000,677500,0,4,14
19,2007/10/27,246570,450000,408230,0,5,20
19,2007/10/28,486780,400000,274380,0,1,16
19,2007/10/29,315520,250000,503900,0,2,13
19,2007/10/30,178120,250000,152120,0,1,7
19,2007/10/31,105780,200000,207340,62800,0,6
20,2007/10/1,400260,300000,170020,0,5,10
20,2007/10/2,285520,300000,270600,51800,4,8
20,2007/10/3,490420,300000,170440,0,1,6
20,2007/10/4,291500,300000,300040,34000,4,10
20,2007/10/5,78100,300000,264780,0,4,14
20,2007/10/6,658040,600000,624100,0,5,19
20,2007/10/7,765800,550000,330040,223000,3,10
20,2007/10/8,525280,400000,156940,24520,0,16
20,2007/10/9,407260,330000,342260,0,2,9
20,2007/10/10,124380,330000,380080,122600,4,14
20,2007/10/11,369800,330000,310100,58000,4,10
20,2007/10/12,112880,330000,500360,64000,4,13
20,2007/10/13,478560,540000,220380,0,1,12
20,2007/10/14,381260,450000,370120,0,4,21
20,2007/10/15,212440,300000,301280,0,3,10
20,2007/10/16,466020,350000,350080,0,2,16
20,2007/10/17,339540,350000,125420,0,0,9
20,2007/10/18,335240,350000,200460,0,1,9
20,2007/10/19,238900,450000,538880,0,1,10
20,2007/10/20,739460,650000,404940,0,6,17
20,2007/10/21,437540,550000,316840,18400,4,13
20,2007/10/22,150480,350000,316220,17800,3,12
