店舗名,日付,昨年実績                          ,日割予算,売上実績,取置計,顧客計,客数計
1,2008-6-1,426200,300000,409400,0,1,11
1,2008-6-2,380800,200000,284700,140900,0,8
1,2008-6-3,208900,200000,99000,30000,0,4
1,2008-6-4,277000,200000,164000,54000,0,4
1,2008-6-5,59000,200000,223400,0,1,5
1,2008-6-6,224000,200000,174850,84000,0,6
1,2008-6-7,192500,300000,431700,38000,0,14
1,2008-6-8,310900,300000,503900,0,0,9
1,2008-6-9,303700,200000,209900,41800,0,6
1,2008-6-10,324000,200000,312900,80000,0,8
1,2008-6-11,303200,200000,121900,19000,0,5
1,2008-6-12,327800,200000,159800,45800,0,5
1,2008-6-13,131100,350000,455300,18000,0,18
1,2008-6-14,419800,900000,1242500,3000,0,29
1,2008-6-15,372900,650000,660000,19000,0,11
1,2008-6-16,947000,450000,513300,19000,0,15
1,2008-6-17,289100,400000,363900,61000,0,11
1,2008-6-18,173700,400000,575400,45800,1,17
1,2008-6-19,504800,400000,352100,0,0,10
1,2008-6-20,498650,400000,394500,0,0,11
1,2008-6-21,367200,800000,729500,0,0,23
1,2008-6-22,323100,600000,762200,0,0,15
1,2008-6-23,899600,400000,455300,0,0,12
1,2008-6-24,530000,400000,299700,0,0,11
1,2008-6-25,441600,400000,375900,0,0,13
1,2008-6-26,527900,400000,292500,16000,0,9
1,2008-6-27,368300,400000,276000,38000,0,9
1,2008-6-28,211000,400000,431400,111000,0,12
1,2008-6-29,229500,400000,299600,0,0,9
1,2008-6-30,2218600,150000,302100,0,0,10
2,2008-6-1,273900,250000,275300,0,2,12
2,2008-6-2,147600,160000,154000,84000,0,6
2,2008-6-3,275800,160000,96000,0,0,5
2,2008-6-4,174500,160000,154300,34000,0,7
2,2008-6-5,197600,160000,29000,0,0,1
2,2008-6-6,179600,160000,112000,0,1,4
2,2008-6-7,87000,200000,85000,0,0,4
2,2008-6-8,56400,200000,165500,0,1,6
2,2008-6-9,147900,130000,288900,0,0,6
2,2008-6-10,171900,130000,79000,0,0,4
2,2008-6-11,145700,130000,121700,61000,0,8
2,2008-6-12,23300,130000,249000,0,1,2
2,2008-6-13,256400,100000,331000,0,0,6
2,2008-6-14,46400,700000,891600,0,0,15
2,2008-6-15,152200,500000,244100,9000,0,9
2,2008-6-16,452750,250000,119400,0,0,5
2,2008-6-17,193700,250000,122500,0,0,6
2,2008-6-18,283700,250000,184900,0,0,6
2,2008-6-19,209000,230000,137400,0,0,3
2,2008-6-20,117100,230000,135000,0,0,5
2,2008-6-21,20700,600000,412300,0,0,9
2,2008-6-22,118000,400000,286700,244800,0,7
2,2008-6-23,965000,200000,133500,0,0,3
2,2008-6-24,195000,200000,369200,0,0,10
2,2008-6-25,119100,250000,491700,0,0,9
2,2008-6-26,177000,250000,279800,0,0,4
2,2008-6-27,191000,200000,72600,0,0,3
2,2008-6-28,94800,150000,93900,0,0,5
2,2008-6-29,135800,150000,112600,0,0,4
2,2008-6-30,414800,120000,93900,0,0,2
3,2008-6-1,0,150000,110000,0,1,5
3,2008-6-2,0,150000,11000,0,0,1
3,2008-6-3,0,150000,125000,0,1,3
3,2008-6-4,0,150000,144000,51900,0,3
3,2008-6-5,0,150000,165000,0,0,2
3,2008-6-6,0,150000,201800,0,0,6
3,2008-6-7,0,200000,144000,0,0,6
3,2008-6-8,0,200000,185300,0,4,5
3,2008-6-9,0,100000,127900,0,0,3
3,2008-6-10,0,100000,91900,0,1,2
3,2008-6-11,0,100000,178000,0,2,3
3,2008-6-12,0,100000,63800,0,0,4
3,2008-6-13,0,100000,118000,0,1,5
3,2008-6-14,0,250000,141400,0,2,7
3,2008-6-15,0,250000,167040,0,2,7
3,2008-6-16,0,150000,103500,0,2,4
3,2008-6-17,0,150000,91800,0,1,6
3,2008-6-18,0,150000,146600,94600,1,5
3,2008-6-19,0,150000,98360,0,1,3
3,2008-6-20,0,150000,73600,0,0,3
3,2008-6-21,0,150000,142300,0,2,5
3,2008-6-22,0,150000,172500,0,1,3
3,2008-6-23,0,1000000,738200,0,0,2
3,2008-6-24,0,100000,226600,0,0,5
3,2008-6-25,0,100000,20700,0,1,2
3,2008-6-26,0,100000,320900,0,1,5
3,2008-6-27,0,100000,231000,0,1,6
3,2008-6-28,0,100000,258400,0,1,6
3,2008-6-29,0,100000,253700,0,2,7
3,2008-6-30,0,50000,148200,0,3,7
4,2008-6-1,219100,200000,177900,161000,1,12
4,2008-6-2,263800,150000,97500,0,1,3
4,2008-6-3,155800,150000,108000,0,0,4
4,2008-6-4,91800,150000,216500,28000,3,6
4,2008-6-5,18400,150000,159800,42000,1,3
4,2008-6-6,147000,150000,155000,0,1,8
4,2008-6-7,191900,250000,215000,0,0,5
4,2008-6-8,62900,200000,52000,0,0,2
4,2008-6-9,272600,100000,59900,0,0,2
4,2008-6-10,155900,100000,288000,23900,1,10
4,2008-6-11,68000,100000,87000,101900,1,3
4,2008-6-12,86000,100000,58000,0,0,2
4,2008-6-13,43000,100000,70000,0,0,1
4,2008-6-14,36000,450000,582300,0,2,12
4,2008-6-15,23300,350000,508400,0,1,10
4,2008-6-16,456900,220000,210300,0,0,6
4,2008-6-17,365200,220000,86800,0,0,2
4,2008-6-18,148700,220000,271700,14900,1,6
4,2008-6-19,194100,220000,40500,0,0,3
4,2008-6-20,122000,220000,107000,0,1,5
4,2008-6-21,291250,500000,251700,0,2,10
4,2008-6-22,287900,400000,76700,0,0,4
4,2008-6-23,517400,150000,34300,0,0,2
4,2008-6-24,200100,150000,126500,0,0,4
4,2008-6-25,162000,150000,29200,0,0,2
4,2008-6-26,236000,150000,19200,0,0,2
4,2008-6-27,146000,150000,126100,0,1,7
4,2008-6-28,137100,250000,313900,0,2,8
4,2008-6-29,47100,200000,76300,0,0,4
4,2008-6-30,647550,100000,26700,0,0,2
5,2008-6-1,198000,250000,24400,28000,0,3
5,2008-6-2,10000,100000,123800,0,0,3
5,2008-6-3,171900,100000,47200,0,0,3
5,2008-6-4,59000,100000,109000,0,0,3
5,2008-6-5,348400,100000,169100,0,0,4
5,2008-6-6,477700,100000,91300,0,0,2
5,2008-6-7,190400,200000,402000,0,0,8
5,2008-6-8,12300,200000,41000,0,0,1
5,2008-6-9,100800,100000,13400,0,0,3
5,2008-6-10,57000,100000,4500,0,0,1
5,2008-6-11,50400,100000,28000,0,0,1
5,2008-6-12,58200,100000,74500,0,0,2
5,2008-6-13,60200,100000,86200,0,1,2
5,2008-6-14,14800,200000,843100,0,0,16
5,2008-6-15,160900,200000,316100,0,0,5
5,2008-6-16,570700,100000,163400,0,0,4
5,2008-6-17,19000,100000,209400,0,0,2
5,2008-6-18,183900,100000,154900,0,1,4
5,2008-6-19,175000,100000,139100,0,0,5
5,2008-6-20,38200,100000,85700,0,0,3
5,2008-6-21,155000,300000,321200,0,0,10
5,2008-6-22,38700,250000,173000,0,0,4
5,2008-6-23,517300,150000,22900,0,0,2
5,2008-6-24,335700,150000,32100,0,0,2
5,2008-6-25,278300,150000,89200,42000,0,4
5,2008-6-26,21600,150000,2000,0,0,1
5,2008-6-27,220400,150000,77300,0,0,5
5,2008-6-28,11900,300000,281200,0,0,6
5,2008-6-29,208600,250000,102900,0,0,4
5,2008-6-30,727400,100000,274000,0,0,10
6,2008-6-1,77700,200000,186800,0,0,5
6,2008-6-2,465800,100000,100500,0,0,5
6,2008-6-3,189200,100000,19000,0,0,1
6,2008-6-4,9000,100000,48900,28000,0,4
6,2008-6-5,37200,100000,113500,0,0,6
6,2008-6-6,197000,100000,103000,0,0,3
6,2008-6-7,131000,200000,131800,0,0,5
6,2008-6-8,40900,200000,105500,0,0,4
6,2008-6-9,71900,100000,78000,0,1,3
6,2008-6-10,89000,100000,36000,0,0,2
6,2008-6-11,19000,100000,147000,0,0,4
6,2008-6-12,84900,100000,72800,0,1,4
6,2008-6-13,153000,100000,86500,0,2,3
6,2008-6-14,68800,400000,685500,0,0,14
6,2008-6-15,126900,300000,580400,27000,1,16
6,2008-6-16,146600,150000,130200,0,0,6
6,2008-6-17,360200,150000,170100,0,0,5
6,2008-6-18,5600,150000,30000,0,0,2
6,2008-6-19,115200,150000,46000,0,0,2
6,2008-6-20,159200,150000,164800,0,1,3
6,2008-6-21,34300,350000,588600,0,0,18
6,2008-6-22,109200,300000,215300,0,0,4
6,2008-6-23,116000,100000,165500,0,0,4
6,2008-6-24,168800,100000,18000,80000,0,3
6,2008-6-25,87300,150000,109800,0,0,2
6,2008-6-26,92300,150000,27000,0,0,1
6,2008-6-27,4800,150000,117500,0,0,5
6,2008-6-28,57900,1300000,711200,0,0,29
6,2008-6-29,151400,600000,252000,0,0,17
6,2008-6-30,1404200,250000,209500,0,0,12
7,2008-6-1,242400,270000,346000,17000,2,6
7,2008-6-2,221800,150000,55800,0,2,3
7,2008-6-3,70000,150000,77000,38000,1,4
7,2008-6-4,83000,150000,65900,0,0,2
7,2008-6-5,102900,150000,121700,90000,1,4
7,2008-6-6,157800,150000,174350,0,0,6
7,2008-6-7,141700,200000,142200,0,0,5
7,2008-6-8,150000,200000,307200,55300,0,9
7,2008-6-9,144500,150000,58350,105600,0,3
7,2008-6-10,50000,150000,283100,4200,1,6
7,2008-6-11,36000,150000,112000,170700,0,4
7,2008-6-12,74900,150000,95300,123900,0,2
7,2008-6-13,73900,150000,125000,58200,0,2
7,2008-6-14,68800,500000,444200,0,1,13
7,2008-6-15,405000,500000,197400,33400,0,5
7,2008-6-16,470300,150000,66000,0,0,3
7,2008-6-17,96300,150000,111500,0,0,4
7,2008-6-18,91200,150000,341700,63000,1,10
7,2008-6-19,191600,150000,244200,0,1,6
7,2008-6-20,32600,150000,266800,174000,0,8
7,2008-6-21,157400,400000,366800,0,0,10
7,2008-6-22,348200,400000,571900,22400,2,12
7,2008-6-23,452700,80000,108100,0,0,5
7,2008-6-24,225600,80000,81100,74200,0,3
7,2008-6-25,46200,80000,153400,0,0,6
7,2008-6-26,27800,80000,137500,0,0,8
7,2008-6-27,99300,80000,41800,35300,0,4
7,2008-6-28,29300,150000,227000,90000,1,9
7,2008-6-29,79900,150000,210500,0,0,7
7,2008-6-30,818700,80000,193400,0,1,7
8,2008-6-1,225600,460000,443986,0,1,37
8,2008-6-2,261470,370000,392960,86800,0,17
8,2008-6-3,461110,370000,294700,0,0,8
8,2008-6-4,645860,370000,638523,343400,0,32
8,2008-6-5,413910,370000,671660,0,1,25
8,2008-6-6,290500,370000,477600,400400,2,28
8,2008-6-7,377520,460000,543350,0,0,29
8,2008-6-8,469950,470000,110250,6200,0,16
8,2008-6-9,571320,380000,409540,94200,1,27
8,2008-6-10,464470,380000,555140,16000,0,20
8,2008-6-11,439460,380000,912970,38000,0,22
8,2008-6-12,314900,380000,367750,0,1,25
8,2008-6-13,340150,380000,526860,22000,4,20
8,2008-6-14,283450,470000,728490,0,1,28
8,2008-6-15,252480,470000,242640,37900,1,23
8,2008-6-16,931510,380000,333700,53000,0,17
8,2008-6-17,315800,380000,585800,0,0,18
8,2008-6-18,337650,380000,442650,170000,2,21
8,2008-6-19,915224,380000,265450,0,2,18
8,2008-6-20,586090,380000,400320,52420,1,16
8,2008-6-21,836900,470000,608030,9800,0,25
8,2008-6-22,301263,470000,478100,90400,0,26
8,2008-6-23,491950,400000,185700,121800,0,15
8,2008-6-24,199950,400000,313062,0,3,15
8,2008-6-25,554650,400000,823860,101000,0,21
8,2008-6-26,365160,400000,176550,26300,0,20
8,2008-6-27,710601,400000,173494,269700,0,22
8,2008-6-28,530500,470000,1404572,165720,0,49
8,2008-6-29,1683720,470000,387400,91000,0,33
8,2008-6-30,1464729,440000,1539666,8000,0,37
10,2008-6-1,274000,150000,145800,0,3,7
10,2008-6-2,257576,90000,25800,24000,0,2
10,2008-6-3,192980,90000,92000,45000,0,4
10,2008-6-4,88800,90000,94000,78000,2,4
10,2008-6-5,119300,100000,154600,44000,2,2
10,2008-6-6,157560,110000,115400,0,2,6
10,2008-6-7,61100,170000,116520,0,2,9
10,2008-6-8,558780,150000,248105,0,0,8
10,2008-6-9,282800,90000,19700,0,0,2
10,2008-6-10,205140,90000,149000,22000,0,5
10,2008-6-11,66000,90000,58200,12000,0,6
10,2008-6-12,155940,100000,261500,0,2,8
10,2008-6-13,176920,180000,170760,0,0,14
10,2008-6-14,161840,180000,78300,0,0,7
10,2008-6-15,293860,150000,68660,0,2,6
10,2008-6-16,302400,90000,57840,0,0,2
10,2008-6-17,335600,90000,52900,45000,0,3
10,2008-6-18,323951,90000,85600,0,0,7
10,2008-6-19,585407,90000,145100,0,0,4
10,2008-6-20,54800,100000,250100,0,0,5
10,2008-6-21,238500,170000,34200,0,0,3
10,2008-6-22,91140,150000,61400,0,0,5
10,2008-6-23,346600,90000,112900,0,0,3
10,2008-6-24,84200,90000,6020,0,0,2
10,2008-6-25,164100,100000,46000,0,0,4
10,2008-6-26,204400,100000,18800,0,0,1
10,2008-6-27,139840,100000,335400,0,0,8
10,2008-6-28,440700,170000,347800,0,1,14
10,2008-6-29,139700,150000,299180,38000,0,12
10,2008-6-30,469000,190000,110400,357000,1,6
11,2008-6-1,194150,150000,93350,0,0,24
11,2008-6-2,141900,120000,107260,0,0,17
11,2008-6-3,116340,120000,104700,0,0,13
11,2008-6-4,66670,120000,83650,0,2,15
11,2008-6-5,246500,150000,128100,16000,0,16
11,2008-6-6,245990,150000,134740,139500,0,21
11,2008-6-7,224900,200000,250250,0,0,23
11,2008-6-8,126800,200000,220850,47000,0,20
11,2008-6-9,59070,150000,146450,42000,1,14
11,2008-6-10,117560,150000,102550,20000,0,13
11,2008-6-11,60300,150000,94700,54000,0,11
11,2008-6-12,483672,120000,92340,0,0,14
11,2008-6-13,199750,120000,141700,13000,0,20
11,2008-6-14,101000,150000,233700,0,0,27
11,2008-6-15,193170,150000,145480,0,0,16
11,2008-6-16,156160,120000,277190,0,2,16
11,2008-6-17,0,0,0,0,0,0
11,2008-6-18,73830,120000,108950,37000,0,10
11,2008-6-19,152510,120000,71130,0,0,14
11,2008-6-20,68400,120000,131150,7750,2,13
11,2008-6-21,60960,150000,112350,0,1,19
11,2008-6-22,141870,150000,458700,8000,0,20
11,2008-6-23,107440,120000,101200,0,0,21
11,2008-6-24,155600,120000,54800,0,0,10
11,2008-6-25,73650,120000,142350,0,2,17
11,2008-6-26,126030,120000,148600,0,1,12
11,2008-6-27,132000,120000,204400,0,3,13
11,2008-6-28,167700,150000,150150,8500,0,15
11,2008-6-29,42260,150000,141100,0,2,21
11,2008-6-30,157220,120000,65700,0,0,8
12,2008-6-1,241900,250000,270000,0,0,18
12,2008-6-2,106700,150000,132100,0,0,6
12,2008-6-3,103000,150000,55300,0,0,3
12,2008-6-4,184600,150000,188200,0,0,11
12,2008-6-5,109200,150000,113700,0,0,8
12,2008-6-6,156500,150000,103000,0,0,8
12,2008-6-7,240400,250000,260000,0,0,17
12,2008-6-8,305100,250000,182100,0,0,8
12,2008-6-9,154100,150000,140100,0,0,11
12,2008-6-10,155900,150000,136500,0,0,8
12,2008-6-11,179500,150000,179800,0,0,12
12,2008-6-12,201500,150000,120600,0,0,9
12,2008-6-13,204200,150000,85600,0,0,8
12,2008-6-14,278100,200000,117300,0,0,8
12,2008-6-15,171300,200000,100700,0,1,8
12,2008-6-16,110500,150000,109600,0,0,6
12,2008-6-17,129200,150000,58400,0,0,5
12,2008-6-18,244500,150000,35800,0,0,2
12,2008-6-19,124200,150000,136700,0,0,10
12,2008-6-20,415300,400000,353000,0,0,16
12,2008-6-21,403400,450000,562400,0,0,24
12,2008-6-22,221800,400000,298400,0,0,18
12,2008-6-23,236700,200000,86600,0,0,5
12,2008-6-24,102800,200000,75100,0,0,4
12,2008-6-25,266400,200000,176600,0,2,11
12,2008-6-26,204800,200000,116200,0,0,9
12,2008-6-27,378900,350000,513000,0,0,39
12,2008-6-28,692400,550000,419000,0,0,0
12,2008-6-29,337900,550000,247400,0,0,21
12,2008-6-30,201000,250000,154300,0,0,14
13,2008-6-1,347500,350000,216700,54000,2,12
13,2008-6-2,148000,300000,118100,116000,4,9
13,2008-6-3,218600,300000,141400,38000,2,8
13,2008-6-4,222300,300000,222500,0,4,13
13,2008-6-5,221700,300000,205400,0,1,10
13,2008-6-6,141100,300000,178300,18000,2,5
13,2008-6-7,270700,350000,457200,30000,4,17
13,2008-6-8,262500,350000,404100,0,3,12
13,2008-6-9,347000,250000,119200,21000,0,4
13,2008-6-10,201000,250000,221600,0,1,12
13,2008-6-11,204400,250000,138300,0,2,6
13,2008-6-12,281800,250000,352000,0,4,12
13,2008-6-13,201700,250000,103000,0,1,9
13,2008-6-14,111400,350000,403400,0,3,12
13,2008-6-15,509800,350000,300000,0,4,11
13,2008-6-16,625500,200000,87000,46000,1,5
13,2008-6-17,337800,200000,100500,0,2,6
13,2008-6-18,345600,200000,100000,21000,1,5
13,2008-6-19,252400,200000,429100,45000,4,8
13,2008-6-20,322800,350000,378400,0,1,9
13,2008-6-21,250600,500000,447200,94000,6,14
13,2008-6-22,253900,500000,532300,0,0,16
13,2008-6-23,161700,300000,173400,72000,3,8
13,2008-6-24,165900,300000,203500,50800,3,5
13,2008-6-25,168700,300000,157800,26000,1,7
13,2008-6-26,168800,300000,181500,0,2,7
13,2008-6-27,235300,300000,127400,59000,1,5
13,2008-6-28,174500,350000,193400,52000,0,7
13,2008-6-29,816600,350000,350400,29000,1,8
13,2008-6-30,251400,150000,129800,31000,1,7
14,2008-6-1,209900,300000,458000,0,4,31
14,2008-6-2,133000,200000,163700,0,1,16
14,2008-6-3,205100,200000,111300,0,1,6
14,2008-6-4,216900,200000,62100,36000,1,6
14,2008-6-5,194400,200000,185200,0,1,14
14,2008-6-6,130500,200000,118900,43900,0,13
14,2008-6-7,573200,350000,320400,0,0,23
14,2008-6-8,268600,300000,121900,0,1,10
14,2008-6-9,285900,180000,104900,0,0,7
14,2008-6-10,185500,180000,157300,27000,0,12
14,2008-6-11,146900,180000,147400,0,1,10
14,2008-6-12,87300,180000,147800,10000,2,8
14,2008-6-13,227700,180000,362500,0,0,23
14,2008-6-14,376900,400000,332100,0,0,23
14,2008-6-15,265600,350000,235100,0,0,14
14,2008-6-16,255900,200000,321200,0,0,17
14,2008-6-17,292200,200000,225400,0,0,14
14,2008-6-18,122200,200000,215700,0,1,19
14,2008-6-19,195300,200000,220800,0,1,11
14,2008-6-20,157800,250000,61100,0,0,6
14,2008-6-21,441500,350000,308100,0,3,23
14,2008-6-22,351900,300000,231100,0,0,14
14,2008-6-23,187600,250000,131100,0,1,8
14,2008-6-24,336800,250000,188200,0,1,14
14,2008-6-25,201300,250000,107200,6900,1,7
14,2008-6-26,210500,250000,95200,0,1,7
14,2008-6-27,218500,250000,166200,0,1,14
14,2008-6-28,301400,350000,215900,0,2,15
14,2008-6-29,406500,350000,146800,0,0,7
14,2008-6-30,232400,250000,86600,27200,0,9
15,2008-6-1,430300,450000,283900,0,0,18
15,2008-6-2,254500,300000,238900,0,1,13
15,2008-6-3,266100,300000,199400,0,0,9
15,2008-6-4,210800,300000,356400,31400,0,21
15,2008-6-5,225500,300000,305300,18600,0,20
15,2008-6-6,258900,300000,248100,0,0,11
15,2008-6-7,385000,450000,511600,0,0,32
15,2008-6-8,526200,450000,355700,28600,0,19
15,2008-6-9,312300,300000,76300,43300,0,4
15,2008-6-10,251700,300000,162300,68500,0,12
15,2008-6-11,273400,300000,155600,0,0,7
15,2008-6-12,309300,300000,190700,16700,1,8
15,2008-6-13,351200,400000,502900,0,0,29
15,2008-6-14,415000,600000,802400,0,0,35
15,2008-6-15,719300,550000,456400,0,0,29
15,2008-6-16,407900,350000,261700,0,0,17
15,2008-6-17,409300,350000,247200,0,0,14
15,2008-6-18,421100,350000,193300,0,0,14
15,2008-6-19,251500,350000,153200,0,0,14
15,2008-6-20,436100,400000,424300,0,0,26
15,2008-6-21,1106800,1000000,785500,0,0,41
15,2008-6-22,897600,800000,626900,0,0,41
15,2008-6-23,396800,400000,232100,0,0,17
15,2008-6-24,463500,400000,283400,0,0,25
15,2008-6-25,315100,400000,241400,0,0,20
15,2008-6-26,409200,400000,264600,0,0,18
15,2008-6-27,828100,450000,791800,0,0,56
15,2008-6-28,1048900,950000,902400,0,0,74
15,2008-6-29,484900,900000,829100,0,0,60
15,2008-6-30,384000,400000,167700,0,0,12
16,2008-6-1,244300,250000,290100,0,2,19
16,2008-6-2,161700,200000,228900,0,2,15
16,2008-6-3,188100,200000,244700,0,0,17
16,2008-6-4,250400,200000,149600,0,1,12
16,2008-6-5,159500,200000,132700,0,0,12
16,2008-6-6,246300,200000,279800,0,2,20
16,2008-6-7,76700,300000,333100,8900,2,22
16,2008-6-8,197800,300000,364000,29800,1,28
16,2008-6-9,302300,200000,166700,0,1,12
16,2008-6-10,209800,200000,245700,0,0,18
16,2008-6-11,193000,200000,215900,0,1,16
16,2008-6-12,202700,200000,159600,0,0,12
16,2008-6-13,154900,250000,438000,0,0,33
16,2008-6-14,65300,300000,416500,0,2,31
16,2008-6-15,193900,300000,295100,5800,2,19
16,2008-6-16,353400,200000,179800,0,0,16
16,2008-6-17,210300,200000,215700,0,1,13
16,2008-6-18,155300,200000,203000,0,0,11
16,2008-6-19,143300,200000,189600,0,0,15
16,2008-6-20,425200,200000,279500,0,3,22
16,2008-6-21,114600,400000,280500,0,0,20
16,2008-6-22,176500,400000,369300,0,10,22
16,2008-6-23,332000,200000,216000,0,0,16
16,2008-6-24,187600,200000,218500,0,0,17
16,2008-6-25,185400,200000,228800,0,0,14
16,2008-6-26,231300,200000,184200,0,0,15
16,2008-6-27,184900,350000,228200,0,0,20
16,2008-6-28,245000,400000,315800,0,0,29
16,2008-6-29,1360100,400000,211900,0,0,18
16,2008-6-30,1109200,250000,219400,0,8,17
17,2008-6-1,427300,550000,605900,0,1,40
17,2008-6-2,353200,350000,292700,68900,0,19
17,2008-6-3,359400,350000,269400,0,1,15
17,2008-6-4,430500,350000,266300,0,0,15
17,2008-6-5,379500,350000,200500,9800,0,13
17,2008-6-6,510200,350000,421900,0,2,23
17,2008-6-7,325200,500000,590400,6900,0,37
17,2008-6-8,460000,500000,514500,0,2,38
17,2008-6-9,315500,400000,271000,22300,1,19
17,2008-6-10,560600,350000,320800,0,0,17
17,2008-6-11,253400,350000,337800,20000,0,24
17,2008-6-12,320200,350000,301000,13800,0,24
17,2008-6-13,579600,600000,850900,0,0,48
17,2008-6-14,1006900,900000,659500,0,0,38
17,2008-6-15,712600,800000,634600,0,0,40
17,2008-6-16,487600,600000,439000,0,0,30
17,2008-6-17,387200,400000,373300,0,1,19
17,2008-6-18,314800,400000,390800,0,0,19
17,2008-6-19,468400,400000,313400,26000,0,26
17,2008-6-20,367000,550000,631200,0,1,34
17,2008-6-21,613600,600000,864500,0,0,46
17,2008-6-22,377700,550000,502000,0,0,28
17,2008-6-23,352900,400000,430900,0,0,26
17,2008-6-24,263700,300000,352100,0,3,20
17,2008-6-25,279800,300000,318200,0,0,15
17,2008-6-26,360200,1800000,1895115,0,0,136
17,2008-6-27,529800,1400000,1408700,0,0,123
17,2008-6-28,1923900,1500000,1501300,0,0,123
17,2008-6-29,1355400,1500000,1278600,0,0,101
17,2008-6-30,1584100,1250000,909800,0,0,72
18,2008-6-1,247700,250000,326000,0,3,13
18,2008-6-2,245100,150000,99900,0,2,6
18,2008-6-3,171600,150000,126300,0,0,5
18,2008-6-4,277600,150000,150200,0,4,7
18,2008-6-5,158100,150000,144600,0,0,9
18,2008-6-6,134000,150000,130400,0,0,8
18,2008-6-7,222300,250000,230700,0,0,14
18,2008-6-8,367900,250000,152500,0,0,10
18,2008-6-9,226800,150000,127600,0,0,6
18,2008-6-10,137200,150000,160100,0,0,11
18,2008-6-11,101100,100000,104300,0,0,6
18,2008-6-12,83700,100000,155700,0,3,9
18,2008-6-13,702600,500000,667000,0,0,30
18,2008-6-14,393500,600000,693900,0,0,30
18,2008-6-15,539100,600000,857400,0,0,40
18,2008-6-16,128000,300000,735000,0,0,40
18,2008-6-17,206400,250000,184800,0,0,13
18,2008-6-18,130400,250000,325800,0,0,15
18,2008-6-19,183800,250000,211300,0,0,6
18,2008-6-20,193600,250000,205800,0,0,9
18,2008-6-21,249000,350000,313500,0,0,14
18,2008-6-22,323800,400000,425600,0,0,19
18,2008-6-23,350500,250000,348500,0,0,16
18,2008-6-24,254300,250000,191900,0,0,9
18,2008-6-25,222700,250000,127400,0,0,6
18,2008-6-26,189000,250000,227100,0,0,9
18,2008-6-27,162000,200000,310600,0,0,15
18,2008-6-28,335400,400000,227500,0,0,19
18,2008-6-29,591500,450000,371300,0,3,26
18,2008-6-30,194600,200000,289500,0,0,20
19,2008-6-1,561000,300000,443780,0,2,24
19,2008-6-2,301280,200000,148160,0,3,10
19,2008-6-3,294460,200000,200360,0,1,12
19,2008-6-4,170900,200000,130340,190500,1,7
19,2008-6-5,118800,150000,176400,26900,2,7
19,2008-6-6,600300,500000,692840,0,0,36
19,2008-6-7,421520,580000,382500,28500,4,18
19,2008-6-8,316000,550000,332520,62000,2,12
19,2008-6-9,360000,400000,301060,19000,2,20
19,2008-6-10,215800,350000,206100,0,0,8
19,2008-6-11,210200,350000,161180,37800,1,8
19,2008-6-12,263020,350000,284040,0,3,14
19,2008-6-13,373700,350000,201060,25000,3,11
19,2008-6-14,389370,550000,522100,0,2,14
19,2008-6-15,203000,550000,149680,0,1,10
19,2008-6-16,268200,280000,122300,0,1,6
19,2008-6-17,0,0,0,0,0,0
19,2008-6-18,151400,280000,187000,18400,0,10
19,2008-6-19,201200,280000,133150,0,0,7
19,2008-6-20,193000,280000,206570,0,1,9
19,2008-6-21,324200,350000,350100,0,1,17
19,2008-6-22,316100,350000,303300,15400,5,17
19,2008-6-23,168260,200000,103860,0,0,5
19,2008-6-24,126900,200000,73840,95400,0,8
19,2008-6-25,110900,200000,240140,0,2,15
19,2008-6-26,142200,200000,150040,0,4,8
19,2008-6-27,333180,200000,165980,0,2,12
19,2008-6-28,1356400,200000,253300,0,1,15
19,2008-6-29,118100,250000,258740,23200,5,14
19,2008-6-30,119300,150000,137200,0,1,8
20,2008-6-1,440960,350000,215140,0,4,14
20,2008-6-2,144800,200000,190000,0,4,7
20,2008-6-3,254700,200000,154340,50800,2,6
20,2008-6-4,423560,200000,225100,0,2,5
20,2008-6-5,301500,200000,189760,9500,2,7
20,2008-6-6,644420,500000,675640,0,3,20
20,2008-6-7,788320,600000,563440,55500,1,21
20,2008-6-8,429100,450000,400860,0,3,16
20,2008-6-9,122100,250000,200400,68600,2,9
20,2008-6-10,324160,250000,373360,0,3,19
20,2008-6-11,371700,250000,309820,89000,1,11
20,2008-6-12,234400,250000,197160,0,2,13
20,2008-6-13,317360,250000,300280,0,2,8
20,2008-6-14,603500,550000,535380,0,5,21
20,2008-6-15,385200,550000,265360,65600,2,17
20,2008-6-16,100340,250000,251660,0,3,12
20,2008-6-17,130500,250000,121200,0,0,6
20,2008-6-18,186000,250000,281260,0,1,10
20,2008-6-19,150020,250000,217660,0,5,10
20,2008-6-20,188600,250000,150060,0,1,7
20,2008-6-21,350760,350000,294040,0,3,13
20,2008-6-22,238860,300000,285780,60000,8,14
20,2008-6-23,175960,200000,116020,0,3,7
20,2008-6-24,128960,200000,119140,24300,1,7
20,2008-6-25,194000,200000,107020,0,1,6
20,2008-6-26,1348660,1000000,1488000,0,0,74
20,2008-6-27,886510,800000,849150,0,4,51
20,2008-6-28,672700,700000,762080,0,1,39
20,2008-6-29,227200,650000,832140,0,0,40
20,2008-6-30,343500,300000,332100,0,1,21
21,2008-6-1,407340,300000,250420,0,0,16
21,2008-6-2,50200,180000,71140,0,2,10
21,2008-6-3,393940,180000,104560,0,3,6
21,2008-6-4,94500,180000,380920,0,5,12
21,2008-6-5,31000,180000,100560,0,2,10
