店舗ID,日付,昨年実績,日割予算,売上実績,取置計,顧客計,客数計
80,2008/7/5,263.38,962,1640.48,0,0,11
80,2008/7/6,413.88,0,0,0,0,0
80,2008/7/7,852.01,962,887.13,0,0,4
80,2008/7/8,0,962,460.7,0,0,3
80,2008/7/9,671.41,962,884.61,0,0,7
80,2008/7/10,269.24,962,94.49,0,0,2
80,2008/7/11,762.55,962,592.8,0,0,2
80,2008/7/12,814.39,962,1088.64,0,0,9
80,2008/7/13,246.65,0,0,0,0,0
80,2008/7/14,0,0,0,0,0,0
80,2008/7/15,0,962,803.53,0,0,6
80,2008/7/16,391.3,962,369.57,0,0,4
80,2008/7/17,267.56,962,724.94,0,0,5
80,2008/7/18,746.66,961,217.39,0,0,2
80,2008/7/19,619.57,961,573.58,0,0,5
80,2008/7/20,1067.74,0,0,0,0,0
80,2008/7/21,633.78,961,62.71,0,0,1
80,2008/7/22,0,961,41.81,0,0,1
80,2008/7/23,961.2,961,643,0,0,5
80,2008/7/24,121.24,961,459.04,0,0,5
80,2008/7/25,491.64,961,367.06,0,0,4
80,2008/7/26,41,961,507.55,0,0,6
80,2008/7/27,267.71,0,0,0,0,0
80,2008/7/28,819.42,961,388.8,0,0,2
80,2008/7/29,0,961,1181.15,0,0,7
80,2008/7/30,163.89,961,391.31,0,0,3
80,2008/7/31,0,961,0,0,0,0
77,2008/7/1,0,100000,225340,0,2,11
77,2008/7/2,0,100000,217200,0,0,12
77,2008/7/3,0,100000,140500,0,2,13
77,2008/7/4,0,250000,311000,0,1,23
77,2008/7/5,0,350000,444100,0,1,29
77,2008/7/6,0,350000,270300,0,1,24
77,2008/7/7,0,200000,104700,0,3,15
77,2008/7/8,0,200000,140900,0,0,9
77,2008/7/9,0,200000,218700,0,1,10
77,2008/7/10,0,200000,189300,0,0,9
77,2008/7/11,0,250000,203900,20500,0,19
77,2008/7/12,0,400000,276900,0,1,20
77,2008/7/13,0,350000,277800,0,1,18
77,2008/7/14,0,100000,176900,0,0,13
77,2008/7/15,0,100000,112200,0,0,14
77,2008/7/16,0,100000,101800,12000,0,11
77,2008/7/17,0,800000,1328708,0,0,102
77,2008/7/18,0,500000,1124288,0,0,69
77,2008/7/19,0,700000,1022420,0,1,82
77,2008/7/20,0,500000,1324140,0,0,91
77,2008/7/21,0,500000,1500764,0,0,128
77,2008/7/22,0,100000,75600,0,1,16
77,2008/7/23,0,100000,211300,0,1,13
77,2008/7/24,0,100000,347500,12600,3,15
77,2008/7/25,0,150000,215100,0,0,14
77,2008/7/26,0,300000,274400,0,1,21
77,2008/7/27,0,300000,242320,0,1,21
77,2008/7/28,0,150000,152340,0,0,14
77,2008/7/29,0,150000,105920,0,1,12
77,2008/7/30,0,150000,126800,0,0,0
77,2008/7/31,0,150000,177700,0,0,14
