id,日付,昨年実績,日割予算,売上実績,取置計,新規獲得顧客,客数
12,2008-03-01,304200,300000,300300,0,0,15
12,2008-03-02,368100,300000,265400,0,0,14
12,2008-03-03,214300,200000,213400,0,0,7
12,2008-03-04,215700,200000,223200,0,0,9
12,2008-03-05,112900,200000,140600,0,0,5
12,2008-03-06,228200,200000,200100,0,0,9
12,2008-03-07,153800,200000,247500,0,0,13
12,2008-03-08,350400,300000,161600,0,0,9
12,2008-03-09,311900,300000,249600,0,0,11
12,2008-03-10,187700,150000,80000,0,0,4
12,2008-03-11,105300,150000,109200,0,1,6
12,2008-03-12,150100,150000,198700,0,0,12
12,2008-03-13,85800,150000,145000,0,0,8
12,2008-03-14,204000,150000,82800,0,0,5
12,2008-03-15,242500,300000,220300,0,0,14
12,2008-03-16,338600,300000,206700,0,0,13
12,2008-03-17,120900,150000,60900,0,0,5
12,2008-03-18,129400,150000,117100,0,0,7
12,2008-03-19,114200,150000,326500,0,0,13
12,2008-03-20,1360700,250000,334000,0,0,11
12,2008-03-21,282300,150000,171400,0,0,13
12,2008-03-22,293000,300000,284600,0,0,12
12,2008-03-23,245700,300000,237800,0,0,17
12,2008-03-24,125600,150000,196800,0,0,11
12,2008-03-25,203900,150000,114900,0,2,7
12,2008-03-26,162900,150000,197300,0,0,10
12,2008-03-27,148200,150000,282600,0,0,18
12,2008-03-28,149500,150000,202600,0,0,10
12,2008-03-29,390800,300000,300000,0,0,24
12,2008-03-30,228200,300000,257600,0,0,14
12,2008-03-31,136600,150000,90300,0,0,5
23,2008-03-01,100100,400000,201000,0,0,6
23,2008-03-02,156000,200000,21000,62000,0,1
23,2008-03-03,186400,140000,108562,0,2,6
23,2008-03-04,309320,140000,152600,33800,1,2
23,2008-03-05,150780,130000,120000,0,0,1
23,2008-03-06,74560,130000,121880,45000,1,4
23,2008-03-07,110540,130000,58500,28000,1,2
23,2008-03-08,52000,240000,212800,47000,1,6
23,2008-03-09,127800,230000,167160,125000,0,7
23,2008-03-10,200300,140000,79540,0,4,5
23,2008-03-11,200960,140000,28000,0,1,1
23,2008-03-12,150560,130000,150800,0,0,4
23,2008-03-13,154340,130000,164800,0,0,4
23,2008-03-14,104000,130000,8960,0,1,1
23,2008-03-15,177600,240000,289040,57800,2,9
23,2008-03-16,102000,230000,178600,0,2,6
23,2008-03-17,100560,140000,146000,0,1,2
23,2008-03-18,41000,140000,151260,0,3,9
23,2008-03-19,66000,130000,2000,0,0,1
23,2008-03-20,158500,200000,43040,0,1,3
23,2008-03-21,77600,150000,144300,0,2,5
23,2008-03-22,200800,220000,88000,0,0,4
23,2008-03-23,101400,220000,164981,0,0,6
23,2008-03-24,102240,110000,35000,0,0,2
23,2008-03-25,67540,110000,49800,0,0,1
23,2008-03-26,155500,100000,5120,0,0,2
23,2008-03-27,150000,100000,44500,0,2,2
23,2008-03-28,151040,100000,87000,23000,1,5
23,2008-03-29,166800,600000,204800,70800,1,8
23,2008-03-30,200760,200000,99400,0,1,4
23,2008-03-31,77960,100000,72200,15000,2,5
14,2008-03-01,325300,300000,151300,0,0,15
14,2008-03-02,368800,300000,181000,0,0,15
14,2008-03-03,262100,200000,181000,0,0,15
14,2008-03-04,175900,200000,219200,0,0,16
14,2008-03-05,252300,200000,96200,0,0,8
14,2008-03-06,218400,200000,126600,0,0,10
14,2008-03-07,193700,200000,133500,12800,0,11
14,2008-03-08,370100,250000,173500,24000,1,13
14,2008-03-09,240600,250000,185500,0,1,19
14,2008-03-10,170700,200000,251100,0,1,13
14,2008-03-11,280500,200000,235300,0,0,10
14,2008-03-12,164000,200000,119300,0,2,8
14,2008-03-13,215600,200000,151300,0,0,10
14,2008-03-14,176300,200000,56900,600,0,6
14,2008-03-15,250600,250000,299800,0,0,18
14,2008-03-16,339100,250000,189200,39600,0,17
14,2008-03-17,202400,250000,166200,0,0,12
14,2008-03-18,319100,250000,278400,0,3,12
14,2008-03-19,397800,250000,118800,32300,1,10
14,2008-03-20,297500,250000,269100,20300,2,15
14,2008-03-21,153200,250000,39300,0,0,4
14,2008-03-22,252000,250000,363800,0,2,25
14,2008-03-23,316400,250000,161000,800,1,15
14,2008-03-24,201800,200000,176500,25000,0,10
14,2008-03-25,176000,200000,239900,0,1,16
14,2008-03-26,265800,200000,185100,8400,2,16
14,2008-03-27,220900,200000,115000,0,1,8
14,2008-03-28,233400,200000,134600,0,0,11
14,2008-03-29,302200,250000,275500,29300,1,17
14,2008-03-30,204000,250000,251500,5800,2,22
14,2008-03-31,183000,150000,147000,5700,0,10
15,2008-03-01,617000,600000,257500,0,1,21
15,2008-03-02,566600,550000,424800,42800,2,21
15,2008-03-03,207200,350000,233000,0,1,14
15,2008-03-04,305300,350000,211300,0,0,16
15,2008-03-05,279200,350000,296000,0,0,20
15,2008-03-06,514600,350000,212800,17300,0,14
15,2008-03-07,412700,350000,344900,0,0,18
15,2008-03-08,442200,500000,497500,0,0,27
15,2008-03-09,523500,450000,715800,76600,1,30
15,2008-03-10,324400,350000,193200,0,0,11
15,2008-03-11,316000,350000,355600,14000,2,17
15,2008-03-12,311700,350000,274900,15000,1,12
15,2008-03-13,317700,350000,269300,50000,1,16
15,2008-03-14,455400,350000,376400,8900,0,15
15,2008-03-15,594400,500000,764000,0,1,29
15,2008-03-16,407200,450000,429800,23600,1,19
15,2008-03-17,272700,350000,269100,0,0,15
15,2008-03-18,283200,350000,290200,0,1,14
15,2008-03-19,207000,350000,334500,0,1,13
15,2008-03-20,508100,500000,354900,24000,0,15
15,2008-03-21,375800,350000,401100,0,1,18
15,2008-03-22,590100,600000,446700,0,0,26
15,2008-03-23,600300,550000,401100,13800,1,20
15,2008-03-24,412700,350000,232400,0,0,11
15,2008-03-25,465300,350000,184200,0,1,10
15,2008-03-26,362500,350000,228900,0,0,13
15,2008-03-27,282800,350000,130300,0,0,9
15,2008-03-28,477800,350000,206600,0,0,16
15,2008-03-29,340400,450000,550100,0,0,27
15,2008-03-30,454200,400000,448600,0,0,25
15,2008-03-31,290900,300000,243900,18300,0,13
17,2008-03-01,700700,650000,559300,32300,0,26
17,2008-03-02,742500,650000,576100,0,1,34
17,2008-03-03,485400,450000,418900,0,1,19
17,2008-03-04,374100,350000,562100,26700,1,29
17,2008-03-05,300800,350000,497800,0,1,29
17,2008-03-06,439100,350000,328600,0,0,18
17,2008-03-07,251600,350000,258200,0,0,16
17,2008-03-08,506100,500000,506000,34400,0,28
17,2008-03-09,481400,500000,406400,19700,0,25
17,2008-03-10,479700,450000,358600,27000,0,24
17,2008-03-11,389400,400000,456200,0,0,28
17,2008-03-12,195000,400000,384400,4900,0,22
17,2008-03-13,362100,400000,346300,12800,0,21
17,2008-03-14,380200,400000,392900,0,0,20
17,2008-03-15,526000,550000,430700,0,0,0
17,2008-03-16,568600,550000,676900,0,0,0
17,2008-03-17,444400,450000,400800,14000,0,28
17,2008-03-18,373800,400000,423400,23000,0,25
17,2008-03-19,638500,400000,376500,0,0,23
17,2008-03-20,318900,600000,522800,11800,1,30
17,2008-03-21,373700,350000,330500,0,0,22
17,2008-03-22,506200,500000,606700,0,1,38
17,2008-03-23,523800,500000,504600,0,1,28
17,2008-03-24,503500,450000,409700,0,0,27
17,2008-03-25,510000,400000,269200,0,0,18
17,2008-03-26,373400,400000,352400,0,0,27
17,2008-03-27,436200,400000,505800,0,1,26
17,2008-03-28,406500,400000,300100,0,0,21
17,2008-03-29,568600,550000,802300,15800,0,39
17,2008-03-30,392800,500000,607400,0,1,35
17,2008-03-31,399800,400000,439900,0,0,20
18,2008-03-01,194100,250000,175300,0,0,9
18,2008-03-02,331800,300000,355100,0,1,11
18,2008-03-03,195300,150000,152900,0,0,6
18,2008-03-04,176000,150000,94600,0,0,4
18,2008-03-05,288500,150000,176100,0,0,11
18,2008-03-06,183100,150000,200000,0,0,8
18,2008-03-07,151500,150000,124400,0,0,0
18,2008-03-08,209100,350000,634300,0,0,18
18,2008-03-09,339500,350000,277800,0,4,9
18,2008-03-10,156800,200000,411800,0,0,16
18,2008-03-11,225400,200000,303400,0,0,12
18,2008-03-12,145000,200000,223500,0,0,10
18,2008-03-13,188500,200000,201300,0,0,10
18,2008-03-14,104300,200000,389100,0,0,15
18,2008-03-15,219200,300000,344600,0,0,15
18,2008-03-16,187700,300000,273100,0,0,16
18,2008-03-17,251600,200000,225100,0,0,16
18,2008-03-18,173100,250000,230200,0,0,13
18,2008-03-19,168500,200000,43900,0,0,2
18,2008-03-20,412200,400000,281500,0,0,16
18,2008-03-21,325200,250000,217400,0,0,11
18,2008-03-22,367100,400000,136800,0,0,10
18,2008-03-23,405900,350000,211300,0,0,10
18,2008-03-24,225400,200000,140600,0,6,10
18,2008-03-25,174800,200000,188100,0,0,7
18,2008-03-26,136400,200000,267500,0,0,8
18,2008-03-27,148500,200000,209800,0,0,12
18,2008-03-28,194700,200000,100700,0,0,9
18,2008-03-29,295300,300000,341900,0,0,10
18,2008-03-30,234600,350000,360300,0,0,12
18,2008-03-31,232900,200000,221300,0,0,4
13,2008-03-01,522400,1000000,1375000,25000,4,67
13,2008-03-02,692200,1000000,692900,80000,3,36
13,2008-03-03,603400,500000,251500,92000,3,17
13,2008-03-04,380000,500000,469600,0,3,26
13,2008-03-05,284800,500000,313900,0,4,29
13,2008-03-06,690900,500000,214000,0,0,16
13,2008-03-07,371900,500000,290000,42000,1,18
13,2008-03-08,372100,650000,676800,160000,3,33
13,2008-03-09,513400,650000,436300,0,5,28
13,2008-03-10,401200,400000,224400,0,0,9
13,2008-03-11,424300,400000,484400,32000,1,15
13,2008-03-12,593300,400000,433800,0,7,16
13,2008-03-13,384100,400000,275300,0,2,14
13,2008-03-14,422700,400000,134600,12000,1,23
13,2008-03-15,458600,600000,693600,0,3,44
13,2008-03-16,515900,600000,526900,12000,3,41
13,2008-03-17,581400,400000,430400,9000,3,21
13,2008-03-18,303300,400000,519200,69000,4,23
13,2008-03-19,326300,400000,312700,36000,2,21
13,2008-03-20,1520000,1200000,806500,122000,2,26
13,2008-03-21,907600,600000,513200,0,0,29
13,2008-03-22,450200,800000,907900,28000,5,44
13,2008-03-23,677600,800000,853900,0,3,48
13,2008-03-24,602300,500000,258400,33800,1,17
13,2008-03-25,714200,500000,656200,0,1,36
13,2008-03-26,598800,500000,662300,0,7,29
13,2008-03-27,561000,500000,376800,161800,2,21
13,2008-03-28,518200,500000,644800,48000,2,22
13,2008-03-29,620600,700000,875200,0,1,26
13,2008-03-30,623800,700000,366800,0,0,19
13,2008-03-31,689000,500000,624600,386000,1,24
27,2008-03-01,100500,350000,277000,43000,1,9
27,2008-03-02,97500,350000,308600,38000,0,11
27,2008-03-03,76300,200000,92100,0,0,7
27,2008-03-04,263200,200000,94000,0,1,2
27,2008-03-05,120800,200000,175000,35000,2,7
27,2008-03-06,191700,200000,48800,0,0,4
27,2008-03-07,230100,200000,175800,0,0,5
27,2008-03-08,262300,300000,173900,0,0,8
27,2008-03-09,159000,300000,301800,94500,1,13
27,2008-03-10,168800,200000,3800,0,0,1
27,2008-03-11,365920,200000,90000,0,1,4
27,2008-03-12,44300,200000,139900,0,0,5
27,2008-03-13,114600,200000,107900,0,1,4
27,2008-03-14,167000,200000,70000,0,0,0
27,2008-03-15,183720,300000,167800,0,1,7
27,2008-03-16,151200,300000,190000,0,0,5
27,2008-03-17,174800,200000,105700,0,1,3
27,2008-03-18,197600,200000,225700,0,0,10
27,2008-03-19,67900,200000,147400,0,1,7
27,2008-03-20,84000,300000,111800,0,0,8
27,2008-03-21,191700,200000,151100,0,1,8
27,2008-03-22,56000,300000,279620,0,2,12
27,2008-03-23,122300,300000,253020,0,0,9
27,2008-03-24,123900,200000,236700,0,1,10
27,2008-03-25,228900,200000,659400,0,1,17
27,2008-03-26,354700,200000,120700,56800,0,5
27,2008-03-27,161940,200000,92100,0,1,6
27,2008-03-28,162300,200000,96600,0,0,7
27,2008-03-29,88300,350000,181600,0,1,10
27,2008-03-30,260300,350000,262520,0,0,9
27,2008-03-31,348700,200000,83400,0,0,6
28,2008-03-01,169400,200000,206200,5000,1,13
28,2008-03-02,341100,300000,506100,0,0,27
28,2008-03-03,133400,100000,47860,0,0,4
28,2008-03-04,94800,150000,63400,0,0,8
28,2008-03-05,152400,150000,131900,0,0,10
28,2008-03-06,21800,100000,108000,0,0,3
28,2008-03-07,163600,100000,116000,0,1,6
28,2008-03-08,242100,220000,190800,0,1,7
28,2008-03-09,459200,300000,301510,0,1,13
28,2008-03-10,125800,100000,86200,0,1,4
28,2008-03-11,114800,150000,112600,0,1,7
28,2008-03-12,86000,150000,193600,0,0,5
28,2008-03-13,125000,100000,115800,0,1,6
28,2008-03-14,85900,100000,80100,0,0,6
28,2008-03-15,194200,250000,211000,52000,1,12
28,2008-03-16,477900,300000,207000,0,0,18
28,2008-03-17,105000,100000,66900,0,2,5
28,2008-03-18,75600,150000,100700,0,1,6
28,2008-03-19,134000,150000,127800,0,0,8
28,2008-03-20,242300,250000,464400,0,6,24
28,2008-03-21,32000,170000,36800,0,0,3
28,2008-03-22,226300,350000,397500,0,3,14
28,2008-03-23,353400,450000,361600,3,0,18
28,2008-03-24,87900,100000,113900,0,0,6
28,2008-03-25,107000,130000,130300,14800,1,6
28,2008-03-26,36600,130000,231973,8900,2,15
28,2008-03-27,66100,100000,180800,58800,0,6
28,2008-03-28,91700,100000,104100,0,2,5
28,2008-03-29,194500,200000,506800,0,2,21
28,2008-03-30,284000,250000,216500,0,6,13
28,2008-03-31,88000,100000,185200,0,4,9
16,2008-03-01,271800,0,0,0,0,0
16,2008-03-02,103600,0,0,0,0,0
16,2008-03-03,137900,0,0,0,0,0
16,2008-03-04,223600,0,0,0,0,0
16,2008-03-05,127500,0,0,0,0,0
16,2008-03-06,169300,0,0,0,0,0
16,2008-03-07,91700,300000,625000,0,0,0
16,2008-03-08,872100,350000,528400,0,0,0
16,2008-03-09,770200,350000,513000,0,0,0
16,2008-03-10,542900,200000,199800,98200,3,15
16,2008-03-11,871900,200000,295900,89200,2,19
16,2008-03-12,150900,200000,337600,174800,0,37
16,2008-03-13,152500,1000000,1552000,280875,12,118
16,2008-03-14,105600,800000,1061500,0,0,84
16,2008-03-15,227000,750000,1388400,0,9,130
16,2008-03-16,119900,750000,1132400,9800,11,88
16,2008-03-17,330200,200000,230200,0,3,15
16,2008-03-18,226900,200000,261700,28600,0,21
16,2008-03-19,119000,200000,285800,0,1,18
16,2008-03-20,175000,300000,490000,10800,4,39
16,2008-03-21,200200,200000,198000,22000,2,17
16,2008-03-22,155800,350000,520500,0,2,37
16,2008-03-23,218800,350000,268000,11800,0,25
16,2008-03-24,276000,200000,206900,0,0,20
16,2008-03-25,276600,200000,375600,12800,2,27
16,2008-03-26,132100,200000,304600,0,1,20
16,2008-03-27,235800,200000,408000,20500,1,30
16,2008-03-28,158600,200000,300300,0,0,21
16,2008-03-29,114000,300000,635400,0,0,44
16,2008-03-30,106900,300000,270600,0,1,20
16,2008-03-31,209600,200000,245000,0,0,22
32,2008-03-01,237800,200000,73200,0,1,5
32,2008-03-02,178800,200000,85400,0,0,4
32,2008-03-03,184300,100000,35400,0,0,2
32,2008-03-04,112600,100000,30700,0,0,4
32,2008-03-05,141900,100000,83400,0,1,6
32,2008-03-06,106000,100000,63100,0,1,6
32,2008-03-07,146200,100000,62800,13800,0,4
32,2008-03-08,180000,150000,102300,0,0,6
32,2008-03-09,174400,150000,56600,0,0,4
32,2008-03-10,97500,100000,49700,0,0,4
32,2008-03-11,82000,100000,109000,0,0,5
32,2008-03-12,60800,100000,96600,0,0,6
32,2008-03-13,263800,100000,100300,0,1,7
32,2008-03-14,185600,100000,32600,0,0,3
32,2008-03-15,50700,150000,127400,0,0,6
32,2008-03-16,187500,150000,153000,0,0,9
32,2008-03-17,144600,100000,85100,0,0,5
32,2008-03-18,63500,100000,100800,22800,0,4
32,2008-03-19,118400,100000,26400,12800,0,3
32,2008-03-20,148500,200000,196500,0,2,8
32,2008-03-21,41000,100000,62700,0,0,3
32,2008-03-22,165800,200000,202900,0,1,10
32,2008-03-23,139900,200000,283600,0,1,15
32,2008-03-24,109300,100000,126500,20000,0,4
32,2008-03-25,143600,100000,44600,0,0,2
32,2008-03-26,154600,100000,70600,0,1,6
32,2008-03-27,92300,100000,109400,0,0,7
32,2008-03-28,101700,100000,133800,0,0,8
32,2008-03-29,182100,200000,146900,0,0,9
32,2008-03-30,102100,200000,85500,0,0,6
32,2008-03-31,90200,100000,109700,0,1,5
33,2008-03-01,100700,250000,123300,12000,0,3
33,2008-03-02,211100,250000,102000,0,1,5
33,2008-03-03,58600,150000,73700,0,2,4
33,2008-03-04,70700,150000,69400,0,0,4
33,2008-03-05,99700,150000,220100,0,4,8
33,2008-03-06,23400,150000,51700,0,1,3
33,2008-03-07,126000,150000,27600,62000,0,2
33,2008-03-08,144200,250000,235400,0,2,8
33,2008-03-09,212900,250000,257100,0,3,6
33,2008-03-10,75300,100000,36300,48000,0,2
33,2008-03-11,93500,100000,12500,0,0,2
33,2008-03-12,37100,100000,123100,0,0,2
33,2008-03-13,35400,100000,68400,0,2,3
33,2008-03-14,362200,250000,226800,0,3,8
33,2008-03-15,434400,450000,476500,0,4,22
33,2008-03-16,571200,450000,350600,0,3,13
33,2008-03-17,55900,100000,91000,0,3,5
33,2008-03-18,85700,100000,37600,0,0,2
33,2008-03-19,179900,100000,172700,0,3,6
33,2008-03-20,97300,250000,418100,0,3,16
33,2008-03-21,102900,150000,21800,0,0,3
33,2008-03-22,20500,250000,138900,0,2,7
33,2008-03-23,91500,250000,102100,0,0,4
33,2008-03-24,106400,100000,32200,22200,0,3
33,2008-03-25,224700,100000,162500,0,0,8
33,2008-03-26,308100,100000,121300,0,0,4
33,2008-03-27,198200,100000,119500,0,2,5
33,2008-03-28,49600,100000,225200,1,0,13
33,2008-03-29,215800,200000,78900,0,0,6
33,2008-03-30,130400,200000,235400,47000,1,11
33,2008-03-31,121400,100000,78500,0,0,4
30,2008-03-01,235700,260000,466000,28000,0,18
30,2008-03-02,295900,260000,543400,86800,5,19
30,2008-03-03,101600,180000,217300,19800,0,11
30,2008-03-04,146300,180000,141400,0,0,5
30,2008-03-05,283000,180000,250500,81800,1,12
30,2008-03-06,236000,180000,263200,37800,5,14
30,2008-03-07,125500,180000,233500,0,0,6
30,2008-03-08,358000,250000,251100,23000,1,12
30,2008-03-09,237800,250000,247100,45800,1,11
30,2008-03-10,213200,180000,69000,92800,1,4
30,2008-03-11,214000,180000,235000,56800,0,9
30,2008-03-12,206200,180000,309400,187900,5,11
30,2008-03-13,734200,800000,1119500,28000,3,42
30,2008-03-14,632300,600000,727000,0,1,28
30,2008-03-15,487100,500000,1126800,0,3,35
30,2008-03-16,301600,450000,929800,74800,2,37
30,2008-03-17,90500,180000,97700,89900,0,4
30,2008-03-18,143600,180000,123300,14800,1,5
30,2008-03-19,390500,180000,220600,44600,2,11
30,2008-03-20,84500,230000,343700,0,4,13
30,2008-03-21,82000,180000,161100,9500,2,8
30,2008-03-22,255200,260000,351200,46300,5,12
30,2008-03-23,162200,260000,445700,61000,1,17
30,2008-03-24,150000,200000,130600,61800,2,7
30,2008-03-25,124800,200000,308400,20000,2,12
30,2008-03-26,286400,200000,305600,32000,2,6
30,2008-03-27,349000,200000,331300,60000,3,13
30,2008-03-28,188800,200000,258000,26000,0,10
30,2008-03-29,126800,260000,198400,0,1,10
30,2008-03-30,245600,260000,393500,146600,6,14
30,2008-03-31,137100,200000,202500,0,0,8
31,2008-03-01,341100,250000,201300,0,1,7
31,2008-03-02,406500,250000,179700,0,1,7
31,2008-03-03,89000,120000,67500,0,2,3
31,2008-03-04,62800,120000,74500,0,1,3
31,2008-03-05,128000,120000,69800,0,0,3
31,2008-03-06,208000,120000,17000,0,0,1
31,2008-03-07,79000,120000,39800,0,0,2
31,2008-03-08,256600,250000,239200,0,3,11
31,2008-03-09,237800,250000,167500,0,1,7
31,2008-03-10,76800,100000,132800,0,1,3
31,2008-03-11,49800,100000,115100,0,0,3
31,2008-03-12,95800,100000,149300,0,2,5
31,2008-03-13,90600,100000,22400,0,0,1
31,2008-03-14,70000,150000,82600,0,0,4
31,2008-03-15,99200,200000,307600,0,2,10
31,2008-03-16,299100,200000,87920,0,0,6
31,2008-03-17,127600,100000,33600,0,0,2
31,2008-03-18,192600,100000,116400,0,1,4
31,2008-03-19,231200,100000,47300,0,0,2
31,2008-03-20,68600,200000,117900,0,2,8
31,2008-03-21,217500,100000,196300,0,2,9
31,2008-03-22,196000,200000,212400,0,1,10
31,2008-03-23,209200,250000,150600,0,1,5
31,2008-03-24,77800,150000,12000,0,0,2
31,2008-03-25,102600,150000,123000,0,0,4
31,2008-03-26,186800,150000,123100,0,0,5
31,2008-03-27,190600,150000,146800,0,1,6
31,2008-03-28,75800,150000,181000,0,0,5
31,2008-03-29,75000,250000,244300,0,0,8
31,2008-03-30,96000,250000,308000,0,2,10
31,2008-03-31,166800,150000,142800,0,1,6
69,2008-03-01,,130000,86700,0,0,8
69,2008-03-02,,130000,176500,0,0,13
69,2008-03-03,,100000,70500,0,0,10
69,2008-03-04,,,0,0,0,0
69,2008-03-05,,100000,72000,0,0,7
69,2008-03-06,,100000,62000,0,1,5
69,2008-03-07,,100000,35100,0,0,5
69,2008-03-08,,130000,102400,0,2,10
69,2008-03-09,,130000,187600,0,0,13
69,2008-03-10,,100000,110000,0,0,9
69,2008-03-11,,,0,0,0,0
69,2008-03-12,,100000,78000,0,1,6
69,2008-03-13,,100000,23000,0,0,3
69,2008-03-14,,100000,41800,0,0,4
69,2008-03-15,,130000,279600,0,0,17
69,2008-03-16,,130000,124300,0,0,11
69,2008-03-17,,100000,123100,0,0,14
69,2008-03-18,,,0,0,0,0
69,2008-03-19,,100000,113300,0,0,11
69,2008-03-20,,120000,67600,0,0,7
69,2008-03-21,,100000,109600,0,2,8
69,2008-03-22,,130000,114800,0,2,6
69,2008-03-23,,130000,166800,0,0,14
69,2008-03-24,,80000,67600,0,0,9
69,2008-03-25,,,0,0,0,0
69,2008-03-26,,100000,62300,0,0,5
69,2008-03-27,,100000,78500,0,0,6
69,2008-03-28,,100000,24800,0,0,0
69,2008-03-29,,130000,136500,0,3,16
69,2008-03-30,,130000,69800,0,2,6
69,2008-03-31,,100000,27700,0,0,2
34,2008-03-01,180800,250000,96900,0,0,10
34,2008-03-02,220100,250000,71500,0,0,6
34,2008-03-03,168500,150000,150300,0,1,9
34,2008-03-04,101700,150000,111900,0,0,5
34,2008-03-05,208900,150000,74900,0,0,3
34,2008-03-06,165900,150000,33600,39000,0,2
34,2008-03-07,167200,150000,140200,0,0,9
34,2008-03-08,142500,200000,133800,0,0,7
34,2008-03-09,146600,200000,94300,0,0,6
34,2008-03-10,165500,150000,134000,0,1,7
34,2008-03-11,59000,150000,38700,0,0,5
34,2008-03-12,159200,150000,151300,0,0,12
34,2008-03-13,123400,150000,67600,32000,1,4
34,2008-03-14,72000,150000,90700,0,0,7
34,2008-03-15,320200,200000,269300,0,0,12
34,2008-03-16,361200,200000,130900,0,0,6
34,2008-03-17,193400,100000,67500,25800,0,5
34,2008-03-18,73000,100000,63800,0,0,3
34,2008-03-19,287600,100000,82000,0,1,3
34,2008-03-20,221800,300000,196300,0,1,9
34,2008-03-21,242000,150000,119200,27000,1,7
34,2008-03-22,400300,300000,112400,0,0,10
34,2008-03-23,284700,300000,211900,0,0,10
34,2008-03-24,162300,150000,57300,0,0,3
34,2008-03-25,118400,150000,120400,0,0,5
34,2008-03-26,244000,150000,201900,0,1,7
34,2008-03-27,233600,150000,162400,0,0,10
34,2008-03-28,169200,150000,157000,0,0,6
34,2008-03-29,206800,250000,164800,0,0,8
34,2008-03-30,30600,250000,219940,0,0,12
34,2008-03-31,102900,100000,78500,0,0,4
29,2008-03-01,166500,250000,319800,0,4,13
29,2008-03-02,390700,280000,252100,0,3,17
29,2008-03-03,70800,100000,100200,0,3,11
29,2008-03-04,73700,130000,170500,0,2,8
29,2008-03-05,60500,130000,101300,0,3,8
29,2008-03-06,108300,130000,223300,35000,5,10
29,2008-03-07,91600,100000,82800,0,0,7
29,2008-03-08,269600,250000,200100,13500,2,12
29,2008-03-09,281200,280000,174900,50600,3,10
29,2008-03-10,40100,100000,64300,0,2,6
29,2008-03-11,106600,130000,146400,0,2,9
29,2008-03-12,44800,130000,83800,0,1,6
29,2008-03-13,72900,130000,73600,0,2,3
29,2008-03-14,33800,100000,160500,0,0,6
29,2008-03-15,218700,230000,335300,46800,4,13
29,2008-03-16,169400,250000,354400,0,1,14
29,2008-03-17,120900,100000,160500,16800,2,7
29,2008-03-18,60800,120000,87600,0,1,6
29,2008-03-19,385000,120000,176500,0,4,8
29,2008-03-20,237500,250000,349200,43000,0,11
29,2008-03-21,56900,120000,51000,0,0,3
29,2008-03-22,74500,230000,219500,0,4,12
29,2008-03-23,125800,250000,327000,115800,6,14
29,2008-03-24,105300,110000,132700,0,2,5
29,2008-03-25,118200,130000,216100,72000,2,12
29,2008-03-26,154800,130000,219900,25000,6,11
29,2008-03-27,144100,120000,236000,0,3,10
29,2008-03-28,53700,100000,135500,0,0,8
29,2008-03-29,197200,200000,239100,0,1,10
29,2008-03-30,153400,200000,431200,0,2,10
29,2008-03-31,113800,100000,146800,0,3,12
35,2008-03-01,,100000,55700,0,2,5
35,2008-03-02,,100000,119700,23800,4,8
35,2008-03-03,,100000,108900,0,1,7
35,2008-03-04,,100000,175300,28500,2,7
35,2008-03-05,,100000,94700,0,2,4
35,2008-03-06,,100000,76700,0,1,6
35,2008-03-07,,100000,120000,0,2,8
35,2008-03-08,,150000,216600,0,7,12
35,2008-03-09,,150000,86600,0,0,6
35,2008-03-10,,100000,48600,0,1,4
35,2008-03-11,,100000,118200,0,2,6
35,2008-03-12,,100000,112600,0,1,8
35,2008-03-13,,100000,165500,19800,2,7
35,2008-03-14,,100000,63000,0,0,6
35,2008-03-15,,150000,107700,39800,1,7
35,2008-03-16,,150000,259300,0,0,12
35,2008-03-17,,100000,112200,0,1,7
35,2008-03-18,,100000,308700,0,3,11
35,2008-03-19,,100000,75300,0,2,5
35,2008-03-20,,100000,65900,0,0,5
35,2008-03-21,,100000,36900,0,0,3
35,2008-03-22,,150000,122900,0,2,7
35,2008-03-23,,150000,136300,0,1,10
35,2008-03-24,,100000,151800,0,2,12
35,2008-03-25,,100000,89100,50000,3,5
35,2008-03-26,,100000,59100,0,0,4
35,2008-03-27,,100000,84700,0,2,4
35,2008-03-28,114500,100000,100100,0,4,8
35,2008-03-29,73300,150000,116200,14800,0,6
35,2008-03-30,39500,150000,181300,16000,1,9
35,2008-03-31,251500,100000,101000,0,0,7
19,2008-03-01,471100,450000,610960,0,4,15
19,2008-03-02,338080,450000,314110,56000,2,15
19,2008-03-03,320360,300000,114300,0,2,8
19,2008-03-04,253300,300000,173800,0,0,6
19,2008-03-05,231160,300000,307720,0,3,17
19,2008-03-06,301680,300000,211740,0,3,10
19,2008-03-07,336880,300000,284260,0,1,8
19,2008-03-08,438300,450000,547040,0,2,22
19,2008-03-09,436400,450000,301220,0,0,16
19,2008-03-10,294800,250000,411800,0,3,9
19,2008-03-11,100100,250000,271150,0,0,13
19,2008-03-12,288700,250000,260920,114200,4,9
19,2008-03-13,232820,250000,282410,0,2,8
19,2008-03-14,346000,250000,240600,0,2,13
19,2008-03-15,458120,450000,634780,0,2,24
19,2008-03-16,441640,450000,578520,0,3,23
19,2008-03-17,220300,250000,163840,131000,0,10
19,2008-03-18,,,0,0,0,0
19,2008-03-19,200700,250000,226300,128700,0,8
19,2008-03-20,502420,350000,454580,18300,2,18
19,2008-03-21,357700,600000,970040,0,3,26
19,2008-03-22,953060,900000,738200,0,1,37
19,2008-03-23,940960,800000,1152450,0,1,38
